record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month,rolling_3d_avg,anomaly_score,bld_enc,slot_enc,dow,predicted_anomaly
ELEC003812,2024-03-11,weekday,Hostel Block 2,14-16,1.835,3889.16,False,False,3,1.1909999999999996,1.5407220822837957,3,4,0,0
ELEC003813,2024-03-11,weekday,Hostel Block 2,16-18,1.524,3890.68,False,False,3,1.0396666666666663,1.4658544405258098,3,5,0,0
ELEC003814,2024-03-11,weekday,Hostel Block 2,18-20,1.311,3891.99,False,False,3,0.8846666666666669,1.4819140919366989,3,6,0,0
ELEC003815,2024-03-11,weekday,Hostel Block 2,20-22,0.917,3892.91,False,False,3,0.6723333333333334,1.363906792265741,3,7,0,0
ELEC003816,2024-03-11,weekday,Hostel Block 2,22-00,0.366,3893.28,False,False,3,0.2826666666666667,1.294811320754717,3,8,0,0
ELEC003817,2024-03-11,weekday,Library,06-08,0.678,2320.8,False,False,3,0.4236666666666666,1.6003147128245478,5,0,0,0
ELEC003818,2024-03-11,weekday,Library,08-10,1.556,2322.36,False,False,3,1.1293333333333335,1.3778040141676504,5,1,0,0
ELEC003819,2024-03-11,weekday,Library,10-12,2.389,2324.75,False,False,3,1.570666666666667,1.521010186757215,5,2,0,0
ELEC003820,2024-03-11,weekday,Library,12-14,2.174,2326.92,False,False,3,1.4056666666666662,1.5465971069480675,5,3,0,0
ELEC003821,2024-03-11,weekday,Library,14-16,2.165,2329.09,False,False,3,1.39,1.5575539568345325,5,4,0,0
ELEC003822,2024-03-11,weekday,Library,16-18,1.77,2330.86,False,False,3,1.1890000000000005,1.4886459209419678,5,5,0,0
ELEC003823,2024-03-11,weekday,Library,18-20,1.687,2332.55,False,False,3,1.061666666666667,1.5890109890109887,5,6,0,0
ELEC003824,2024-03-11,weekday,Library,20-22,1.285,2333.84,False,False,3,0.8606666666666666,1.4930286599535243,5,7,0,0
ELEC003825,2024-03-11,weekday,Library,22-00,0.448,2334.29,False,False,3,0.3526666666666667,1.2703213610586008,5,8,0,0
ELEC003826,2024-03-11,weekday,Labs Complex,06-08,0.582,5100.43,False,False,3,0.42,1.3857142857142857,4,0,0,0
ELEC003827,2024-03-11,weekday,Labs Complex,08-10,1.571,5102.0,False,False,3,1.1509999999999996,1.3649000868809735,4,1,0,0
ELEC003828,2024-03-11,weekday,Labs Complex,10-12,2.215,5104.22,False,False,3,1.5766666666666669,1.4048625792811835,4,2,0,0
ELEC003829,2024-03-11,weekday,Labs Complex,12-14,1.681,5105.9,False,False,3,1.308,1.2851681957186545,4,3,0,0
ELEC003830,2024-03-11,weekday,Labs Complex,14-16,2.007,5107.91,False,False,3,1.430666666666668,1.4028424976700828,4,4,0,0
ELEC003831,2024-03-11,weekday,Labs Complex,16-18,1.618,5109.53,False,False,3,1.2093333333333336,1.3379272326350604,4,5,0,0
ELEC003832,2024-03-11,weekday,Labs Complex,18-20,1.711,5111.24,False,False,3,1.0876666666666666,1.5730922463990196,4,6,0,0
ELEC003833,2024-03-11,weekday,Labs Complex,20-22,1.294,5112.53,False,False,3,0.8793333333333333,1.4715693707354056,4,7,0,0
ELEC003834,2024-03-11,weekday,Labs Complex,22-00,0.475,5113.01,False,False,3,0.3446666666666667,1.3781431334622822,4,8,0,0
ELEC003835,2024-03-12,weekday,Academic Block A,06-08,0.989,2619.84,False,False,3,0.7343333333333334,1.3467998184294143,0,0,1,0
ELEC003836,2024-03-12,weekday,Academic Block A,08-10,2.534,2622.37,False,False,3,2.0376666666666665,1.2435792573204645,0,1,1,0
ELEC003837,2024-03-12,weekday,Academic Block A,10-12,3.646,2626.02,False,False,3,2.729333333333333,1.3358573522227652,0,2,1,0
ELEC003838,2024-03-12,weekday,Academic Block A,12-14,2.514,2628.53,False,False,3,2.266666666666666,1.1091176470588238,0,3,1,0
ELEC003839,2024-03-12,weekday,Academic Block A,14-16,3.056,2631.59,False,False,3,2.4713333333333334,1.236579444294578,0,4,1,0
ELEC003840,2024-03-12,weekday,Academic Block A,16-18,2.826,2634.42,False,False,3,2.152333333333333,1.312993650301998,0,5,1,0
ELEC003841,2024-03-12,weekday,Academic Block A,18-20,1.989,2636.41,False,False,3,1.658,1.1996381182147164,0,6,1,0
ELEC003842,2024-03-12,weekday,Academic Block A,20-22,1.624,2638.03,False,False,3,1.4573333333333334,1.1143641354071363,0,7,1,0
ELEC003843,2024-03-12,weekday,Academic Block A,22-00,0.797,2638.83,False,False,3,0.6233333333333332,1.2786096256684496,0,8,1,0
ELEC003844,2024-03-12,weekday,Academic Block B,06-08,0.896,6120.75,False,False,3,0.7303333333333333,1.2268370607028756,1,0,1,0
ELEC003845,2024-03-12,weekday,Academic Block B,08-10,2.452,6123.2,False,False,3,2.059,1.1908693540553668,1,1,1,0
ELEC003846,2024-03-12,weekday,Academic Block B,10-12,2.933,6126.13,False,False,3,2.465,1.1898580121703854,1,2,1,0
ELEC003847,2024-03-12,weekday,Academic Block B,12-14,2.859,6128.99,False,False,3,2.3990000000000005,1.191746561067111,1,3,1,0
ELEC003848,2024-03-12,weekday,Academic Block B,14-16,3.194,6132.18,False,False,3,2.4556666666666667,1.3006651282747388,1,4,1,0
ELEC003849,2024-03-12,weekday,Academic Block B,16-18,2.645,6134.83,False,False,3,1.949333333333333,1.3568741450068402,1,5,1,0
ELEC003850,2024-03-12,weekday,Academic Block B,18-20,2.11,6136.94,False,False,3,1.7043333333333337,1.2380207314688048,1,6,1,0
ELEC003851,2024-03-12,weekday,Academic Block B,20-22,2.01,6138.95,False,False,3,1.561333333333333,1.2873612297181898,1,7,1,0
ELEC003852,2024-03-12,weekday,Academic Block B,22-00,0.723,6139.67,False,False,3,0.6099999999999999,1.1852459016393444,1,8,1,0
ELEC003853,2024-03-12,weekday,Hostel Block 1,06-08,0.509,4144.13,False,False,3,0.4086666666666667,1.2455138662316476,2,0,1,0
ELEC003854,2024-03-12,weekday,Hostel Block 1,08-10,1.57,4145.7,False,False,3,1.2426666666666668,1.263412017167382,2,1,1,0
ELEC003855,2024-03-12,weekday,Hostel Block 1,10-12,1.536,4147.24,False,False,3,1.39,1.1050359712230218,2,2,1,0
ELEC003856,2024-03-12,weekday,Hostel Block 1,12-14,1.492,4148.73,False,False,3,1.2486666666666666,1.194874532835024,2,3,1,0
ELEC003857,2024-03-12,weekday,Hostel Block 1,14-16,1.705,4150.43,False,False,3,1.2983333333333331,1.313222079589217,2,4,1,0
ELEC003858,2024-03-12,weekday,Hostel Block 1,16-18,1.258,4151.69,False,False,3,0.975,1.2902564102564102,2,5,1,0
ELEC003859,2024-03-12,weekday,Hostel Block 1,18-20,1.352,4153.04,False,False,3,0.9930000000000004,1.3615307150050349,2,6,1,0
ELEC003860,2024-03-12,weekday,Hostel Block 1,20-22,1.066,4154.11,False,False,3,0.7566666666666667,1.4088105726872246,2,7,1,0
ELEC003861,2024-03-12,weekday,Hostel Block 1,22-00,0.425,4154.53,False,False,3,0.3256666666666667,1.3050153531218012,2,8,1,0
ELEC003862,2024-03-12,weekday,Hostel Block 2,06-08,0.421,3893.7,False,False,3,0.3960000000000001,1.063131313131313,3,0,1,0
ELEC003863,2024-03-12,weekday,Hostel Block 2,08-10,1.405,3895.11,False,False,3,1.126,1.2477797513321491,3,1,1,0
ELEC003864,2024-03-12,weekday,Hostel Block 2,10-12,1.91,3897.02,False,False,3,1.4463333333333337,1.320580778981332,3,2,1,0
ELEC003865,2024-03-12,weekday,Hostel Block 2,12-14,1.526,3898.55,False,False,3,1.145333333333333,1.3323632130384169,3,3,1,0
ELEC003866,2024-03-12,weekday,Hostel Block 2,14-16,1.745,3900.3,False,False,3,1.436333333333333,1.2148990485031332,3,4,1,0
ELEC003867,2024-03-12,weekday,Hostel Block 2,16-18,1.249,3901.55,False,False,3,1.1133333333333333,1.12185628742515,3,5,1,0
ELEC003868,2024-03-12,weekday,Hostel Block 2,18-20,1.298,3902.85,False,False,3,1.0070000000000003,1.2889771598808335,3,6,1,0
ELEC003869,2024-03-12,weekday,Hostel Block 2,20-22,0.899,3903.75,False,False,3,0.7430000000000002,1.209959623149394,3,7,1,0
ELEC003870,2024-03-12,weekday,Hostel Block 2,22-00,0.381,3904.13,False,False,3,0.304,1.2532894736842106,3,8,1,0
ELEC003871,2024-03-12,weekday,Library,06-08,0.583,2334.87,False,False,3,0.4903333333333333,1.1889870836165874,5,0,1,0
ELEC003872,2024-03-12,weekday,Library,08-10,1.657,2336.53,False,False,3,1.309666666666667,1.265207431916518,5,1,1,0
ELEC003873,2024-03-12,weekday,Library,10-12,2.332,2338.86,False,False,3,1.8873333333333333,1.2356057930060047,5,2,1,0
ELEC003874,2024-03-12,weekday,Library,12-14,1.747,2340.61,False,False,3,1.5549999999999995,1.1234726688102898,5,3,1,0
ELEC003875,2024-03-12,weekday,Library,14-16,2.06,2342.67,False,False,3,1.6686666666666667,1.2345185777067518,5,4,1,0
ELEC003876,2024-03-12,weekday,Library,16-18,1.894,2344.56,False,False,3,1.457,1.2999313658201783,5,5,1,0
ELEC003877,2024-03-12,weekday,Library,18-20,1.604,2346.16,False,False,3,1.2950000000000004,1.2386100386100385,5,6,1,0
ELEC003878,2024-03-12,weekday,Library,20-22,1.067,2347.23,False,False,3,0.9553333333333334,1.1168876482903,5,7,1,0
ELEC003879,2024-03-12,weekday,Library,22-00,0.44,2347.67,False,False,3,0.3666666666666667,1.1999999999999995,5,8,1,0
ELEC003880,2024-03-12,weekday,Labs Complex,06-08,0.556,5113.57,False,False,3,0.4703333333333333,1.182140326009922,4,0,1,0
ELEC003881,2024-03-12,weekday,Labs Complex,08-10,1.674,5115.24,False,False,3,1.2856666666666663,1.302048224008297,4,1,1,0
ELEC003882,2024-03-12,weekday,Labs Complex,10-12,2.441,5117.68,False,False,3,1.8666666666666671,1.307678571428571,4,2,1,0
ELEC003883,2024-03-12,weekday,Labs Complex,12-14,1.778,5119.46,False,False,3,1.405333333333333,1.265180265654649,4,3,1,0
ELEC003884,2024-03-12,weekday,Labs Complex,14-16,1.802,5121.26,False,False,3,1.4966666666666677,1.204008908685968,4,4,1,0
ELEC003885,2024-03-12,weekday,Labs Complex,16-18,1.803,5123.06,False,False,3,1.3966666666666672,1.2909307875894982,4,5,1,0
ELEC003886,2024-03-12,weekday,Labs Complex,18-20,1.674,5124.73,False,False,3,1.3266666666666669,1.2618090452261304,4,6,1,0
ELEC003887,2024-03-12,weekday,Labs Complex,20-22,1.051,5125.78,False,False,3,0.937,1.121664887940235,4,7,1,0
ELEC003888,2024-03-12,weekday,Labs Complex,22-00,0.489,5126.27,False,False,3,0.3813333333333333,1.2823426573426575,4,8,1,0
ELEC003889,2024-03-13,weekday,Academic Block A,06-08,0.828,2639.66,False,False,3,0.8926666666666668,0.9275578790141896,0,0,2,0
ELEC003890,2024-03-13,weekday,Academic Block A,08-10,2.571,2642.23,False,False,3,2.5386666666666664,1.0127363445378152,0,1,2,0
ELEC003891,2024-03-13,weekday,Academic Block A,10-12,3.195,2645.43,False,False,3,3.357333333333333,0.9516481334392376,0,2,2,0
ELEC003892,2024-03-13,weekday,Academic Block A,12-14,2.94,2648.37,False,False,3,2.826333333333333,1.040217006722491,0,3,2,0
ELEC003893,2024-03-13,weekday,Academic Block A,14-16,3.194,2651.56,False,False,3,3.105,1.0286634460547504,0,4,2,0
ELEC003894,2024-03-13,weekday,Academic Block A,16-18,2.375,2138.22,False,False,3,2.6170000000000004,0.907527703477264,0,5,2,0
ELEC003895,2024-03-13,weekday,Academic Block A,18-20,2.353,2656.29,False,False,3,2.17,1.0843317972350233,0,6,2,0
ELEC003896,2024-03-13,weekday,Academic Block A,20-22,1.832,2658.12,False,False,3,1.84,0.9956521739130436,0,7,2,0
ELEC003897,2024-03-13,weekday,Academic Block A,22-00,0.842,2658.96,False,False,3,0.7896666666666666,1.0662726888982694,0,8,2,0
ELEC003898,2024-03-13,weekday,Academic Block B,06-08,0.812,6140.48,False,False,3,0.8746666666666667,0.9283536585365854,1,0,2,0
ELEC003899,2024-03-13,weekday,Academic Block B,08-10,2.822,6143.3,False,False,3,2.6306666666666665,1.0727318803852004,1,1,2,0
ELEC003900,2024-03-13,weekday,Academic Block B,10-12,2.822,6146.12,False,False,3,2.9923333333333333,0.9430767516987858,1,2,2,0
ELEC003901,2024-03-13,weekday,Academic Block B,12-14,3.105,6149.22,False,False,3,3.0413333333333337,1.020933800964489,1,3,2,0
ELEC003902,2024-03-13,weekday,Academic Block B,14-16,2.935,6152.16,False,False,3,3.0203333333333333,0.97174704778722,1,4,2,0
ELEC003903,2024-03-13,weekday,Academic Block B,16-18,2.408,6154.57,False,False,3,2.434333333333333,0.9891825277283308,1,5,2,0
ELEC003904,2024-03-13,weekday,Academic Block B,18-20,2.322,6156.89,False,False,3,2.192333333333334,1.0591455070700926,1,6,2,0
ELEC003905,2024-03-13,weekday,Academic Block B,20-22,1.909,6158.8,False,False,3,1.948333333333333,0.9798118049615058,1,7,2,0
ELEC003906,2024-03-13,weekday,Academic Block B,22-00,0.809,6159.61,False,False,3,0.7816666666666666,1.0349680170575697,1,8,2,0
ELEC003907,2024-03-13,weekday,Hostel Block 1,06-08,0.529,4155.06,False,False,3,0.5203333333333333,1.01665598975016,2,0,2,0
ELEC003908,2024-03-13,weekday,Hostel Block 1,08-10,1.324,4156.38,False,False,3,1.4943333333333335,0.886013830024537,2,1,2,0
ELEC003909,2024-03-13,weekday,Hostel Block 1,10-12,1.691,4158.07,False,False,3,1.6989999999999998,0.9952913478516776,2,2,2,0
ELEC003910,2024-03-13,weekday,Hostel Block 1,12-14,1.687,4159.76,False,False,3,1.6023333333333334,1.0528396089036822,2,3,2,0
ELEC003911,2024-03-13,weekday,Hostel Block 1,14-16,1.37,4161.13,False,False,3,1.5599999999999998,0.8782051282051284,2,4,2,0
ELEC003912,2024-03-13,weekday,Hostel Block 1,16-18,1.193,4162.32,False,False,3,1.2053333333333336,0.989767699115044,2,5,2,0
ELEC003913,2024-03-13,weekday,Hostel Block 1,18-20,1.244,3899.35,False,False,3,1.2603333333333335,0.9870404654853212,2,6,2,0
ELEC003914,2024-03-13,weekday,Hostel Block 1,20-22,0.853,4164.42,False,False,3,0.9316666666666666,0.9155635062611808,2,7,2,0
ELEC003915,2024-03-13,weekday,Hostel Block 1,22-00,0.36,4164.78,False,False,3,0.3973333333333333,0.906040268456376,2,8,2,0
ELEC003916,2024-03-13,weekday,Hostel Block 2,06-08,0.533,3904.66,False,False,3,0.5006666666666667,1.0645805592543276,3,0,2,0
ELEC003917,2024-03-13,weekday,Hostel Block 2,08-10,1.457,3906.12,False,False,3,1.3956666666666668,1.0439455457368043,3,1,2,0
ELEC003918,2024-03-13,weekday,Hostel Block 2,10-12,1.605,3907.72,False,False,3,1.7776666666666667,0.9028689293080816,3,2,2,0
ELEC003919,2024-03-13,weekday,Hostel Block 2,12-14,1.293,3909.01,False,False,3,1.393,0.9282124910265612,3,3,2,0
ELEC003920,2024-03-13,weekday,Hostel Block 2,14-16,1.43,3910.44,False,False,3,1.6699999999999997,0.8562874251497007,3,4,2,0
ELEC003921,2024-03-13,weekday,Hostel Block 2,16-18,1.353,3911.79,False,False,3,1.375333333333333,0.98376151236064,3,5,2,0
ELEC003922,2024-03-13,weekday,Hostel Block 2,18-20,1.088,3912.88,False,False,3,1.2323333333333335,0.8828780091966457,3,6,2,0
ELEC003923,2024-03-13,weekday,Hostel Block 2,20-22,0.904,3913.78,False,False,3,0.9066666666666668,0.9970588235294116,3,7,2,0
ELEC003924,2024-03-13,weekday,Hostel Block 2,22-00,0.368,3914.15,False,False,3,0.3716666666666666,0.990134529147982,3,8,2,0
ELEC003925,2024-03-13,weekday,Library,06-08,0.687,2348.36,False,False,3,0.6493333333333333,1.0580082135523614,5,0,2,0
ELEC003926,2024-03-13,weekday,Library,08-10,1.599,2349.96,False,False,3,1.6040000000000003,0.9968827930174562,5,1,2,0
ELEC003927,2024-03-13,weekday,Library,10-12,2.077,2352.04,False,False,3,2.2660000000000005,0.9165931156222415,5,2,2,0
ELEC003928,2024-03-13,weekday,Library,12-14,1.686,2353.73,False,False,3,1.869,0.9020866773675764,5,3,2,0
ELEC003929,2024-03-13,weekday,Library,14-16,1.82,2355.55,False,False,3,2.015,0.9032258064516128,5,4,2,0
ELEC003930,2024-03-13,weekday,Library,16-18,1.71,2357.26,False,False,3,1.7913333333333334,0.95459620394492,5,5,2,0
ELEC003931,2024-03-13,weekday,Library,18-20,1.538,2358.8,False,False,3,1.6096666666666672,0.9554773244978252,5,6,2,0
ELEC003932,2024-03-13,weekday,Library,20-22,1.119,2359.92,False,False,3,1.157,0.9671564390665514,5,7,2,0
ELEC003933,2024-03-13,weekday,Library,22-00,0.501,2360.42,False,False,3,0.4630000000000001,1.0820734341252696,5,8,2,0
ELEC003934,2024-03-13,weekday,Labs Complex,06-08,0.592,5126.86,False,False,3,0.5766666666666667,1.0265895953757225,4,0,2,0
ELEC003935,2024-03-13,weekday,Labs Complex,08-10,1.764,5128.62,False,False,3,1.6696666666666662,1.056498303054502,4,1,2,0
ELEC003936,2024-03-13,weekday,Labs Complex,10-12,2.513,5131.13,False,False,3,2.389666666666667,1.0516111033616962,4,2,2,0
ELEC003937,2024-03-13,weekday,Labs Complex,12-14,2.043,5133.17,False,False,3,1.8340000000000003,1.113958560523446,4,3,2,0
ELEC003938,2024-03-13,weekday,Labs Complex,14-16,2.252,5135.42,False,False,3,2.020333333333334,1.1146675466094698,4,4,2,0
ELEC003939,2024-03-13,weekday,Labs Complex,16-18,1.446,5136.87,False,False,3,1.6223333333333336,0.8913088144647625,4,5,2,0
ELEC003940,2024-03-13,weekday,Labs Complex,18-20,1.411,5138.28,False,False,3,1.598666666666667,0.8826105087572977,4,6,2,0
ELEC003941,2024-03-13,weekday,Labs Complex,20-22,1.366,5139.65,False,False,3,1.237,1.104284559417947,4,7,2,0
ELEC003942,2024-03-13,weekday,Labs Complex,22-00,0.544,5140.19,False,False,3,0.5026666666666667,1.0822281167108754,4,8,2,0
ELEC003943,2024-03-14,weekday,Academic Block A,06-08,0.924,2659.88,False,False,3,0.9136666666666668,1.0113097409704486,0,0,3,0
ELEC003944,2024-03-14,weekday,Academic Block A,08-10,2.625,2662.51,False,False,3,2.576666666666666,1.0187580853816305,0,1,3,0
ELEC003945,2024-03-14,weekday,Academic Block A,10-12,3.649,2666.16,False,False,3,3.4966666666666666,1.0435653002859866,0,2,3,0
ELEC003946,2024-03-14,weekday,Academic Block A,12-14,2.883,2669.04,False,False,3,2.779,1.0374235336451962,0,3,3,0
ELEC003947,2024-03-14,weekday,Academic Block A,14-16,3.182,2672.22,False,False,3,3.144,1.0120865139949111,0,4,3,0
ELEC003948,2024-03-14,weekday,Academic Block A,16-18,2.498,2674.72,False,False,3,2.566333333333333,0.973373165346149,0,5,3,0
ELEC003949,2024-03-14,weekday,Academic Block A,18-20,2.558,2138.22,False,False,3,2.3000000000000003,1.112173913043478,0,6,3,0
ELEC003950,2024-03-14,weekday,Academic Block A,20-22,1.956,2679.23,False,False,3,1.804,1.084257206208426,0,7,3,0
ELEC003951,2024-03-14,weekday,Academic Block A,22-00,0.684,2679.91,False,False,3,0.7743333333333332,0.8833405079638401,0,8,3,0
ELEC003952,2024-03-14,weekday,Academic Block B,06-08,0.783,6160.39,False,False,3,0.8303333333333334,0.9429947812123644,1,0,3,0
ELEC003953,2024-03-14,weekday,Academic Block B,08-10,2.705,6163.1,False,False,3,2.659666666666667,1.0170447424489284,1,1,3,0
ELEC003954,2024-03-14,weekday,Academic Block B,10-12,3.2,6166.3,False,False,3,2.985,1.0720268006700169,1,2,3,0
ELEC003955,2024-03-14,weekday,Academic Block B,12-14,2.621,6168.92,False,False,3,2.861666666666667,0.9158998252766452,1,3,3,0
ELEC003956,2024-03-14,weekday,Academic Block B,14-16,2.772,6171.69,False,False,3,2.967,0.9342770475227502,1,4,3,0
ELEC003957,2024-03-14,weekday,Academic Block B,16-18,2.479,6174.17,False,False,3,2.5106666666666664,0.9873871481678176,1,5,3,0
ELEC003958,2024-03-14,weekday,Academic Block B,18-20,2.242,6176.41,False,False,3,2.2246666666666672,1.0077914294276291,1,6,3,0
ELEC003959,2024-03-14,weekday,Academic Block B,20-22,2.006,6178.42,False,False,3,1.975,1.0156962025316456,1,7,3,0
ELEC003960,2024-03-14,weekday,Academic Block B,22-00,0.842,6179.26,False,False,3,0.7913333333333332,1.0640269587194608,1,8,3,0
ELEC003961,2024-03-14,weekday,Hostel Block 1,06-08,0.55,4165.33,False,False,3,0.5293333333333333,1.0390428211586902,2,0,3,0
ELEC003962,2024-03-14,weekday,Hostel Block 1,08-10,1.311,4166.64,False,False,3,1.4016666666666666,0.9353151010701546,2,1,3,0
ELEC003963,2024-03-14,weekday,Hostel Block 1,10-12,2.002,4168.64,False,False,3,1.7429999999999997,1.1485943775100402,2,2,3,0
ELEC003964,2024-03-14,weekday,Hostel Block 1,12-14,1.582,4170.22,False,False,3,1.587,0.9968494013862634,2,3,3,0
ELEC003965,2024-03-14,weekday,Hostel Block 1,14-16,1.425,4171.65,False,False,3,1.5,0.95,2,4,3,0
ELEC003966,2024-03-14,weekday,Hostel Block 1,16-18,1.166,4172.82,False,False,3,1.2056666666666669,0.9670998064694496,2,5,3,0
ELEC003967,2024-03-14,weekday,Hostel Block 1,18-20,1.199,4174.02,False,False,3,1.2650000000000003,0.9478260869565216,2,6,3,0
ELEC003968,2024-03-14,weekday,Hostel Block 1,20-22,0.957,4174.98,False,False,3,0.9586666666666668,0.9982614742698191,2,7,3,0
ELEC003969,2024-03-14,weekday,Hostel Block 1,22-00,0.385,4175.36,False,False,3,0.39,0.987179487179487,2,8,3,0
ELEC003970,2024-03-14,weekday,Hostel Block 2,06-08,0.504,3914.65,False,False,3,0.486,1.037037037037037,3,0,3,0
ELEC003971,2024-03-14,weekday,Hostel Block 2,08-10,1.422,3916.07,False,False,3,1.4280000000000002,0.9957983193277308,3,1,3,0
ELEC003972,2024-03-14,weekday,Hostel Block 2,10-12,1.971,3918.04,False,False,3,1.8286666666666669,1.0778344877870945,3,2,3,0
ELEC003973,2024-03-14,weekday,Hostel Block 2,12-14,1.543,3919.58,False,False,3,1.454,1.06121045392022,3,3,3,0
ELEC003974,2024-03-14,weekday,Hostel Block 2,14-16,1.624,3921.2,False,False,3,1.5996666666666666,1.0152115023963326,3,4,3,0
ELEC003975,2024-03-14,weekday,Hostel Block 2,16-18,1.352,3922.55,False,False,3,1.3179999999999998,1.025796661608498,3,5,3,0
ELEC003976,2024-03-14,weekday,Hostel Block 2,18-20,1.243,3923.79,False,False,3,1.2096666666666671,1.027555800496004,3,6,3,0
ELEC003977,2024-03-14,weekday,Hostel Block 2,20-22,1.088,3924.88,False,False,3,0.963666666666667,1.1290210999654096,3,7,3,0
ELEC003978,2024-03-14,weekday,Hostel Block 2,22-00,0.454,3925.33,False,False,3,0.401,1.1321695760598502,3,8,3,0
ELEC003979,2024-03-14,weekday,Library,06-08,0.59,2361.01,False,False,3,0.62,0.9516129032258064,5,0,3,0
ELEC003980,2024-03-14,weekday,Library,08-10,1.84,2362.85,False,False,3,1.698666666666667,1.08320251177394,5,1,3,0
ELEC003981,2024-03-14,weekday,Library,10-12,2.017,2364.87,False,False,3,2.1420000000000003,0.9416433239962648,5,2,3,0
ELEC003982,2024-03-14,weekday,Library,12-14,1.779,2366.65,False,False,3,1.7373333333333327,1.0239831158864163,5,3,3,0
ELEC003983,2024-03-14,weekday,Library,14-16,2.187,2368.84,False,False,3,2.022333333333333,1.081424097577056,5,4,3,0
ELEC003984,2024-03-14,weekday,Library,16-18,1.766,2370.61,False,False,3,1.7900000000000005,0.9865921787709496,5,5,3,0
ELEC003985,2024-03-14,weekday,Library,18-20,1.456,2372.07,False,False,3,1.5326666666666668,0.949978251413658,5,6,3,0
ELEC003986,2024-03-14,weekday,Library,20-22,1.268,2373.34,False,False,3,1.151333333333333,1.1013317892298784,5,7,3,0
ELEC003987,2024-03-14,weekday,Library,22-00,0.472,2373.81,False,False,3,0.4710000000000001,1.0021231422505306,5,8,3,0
ELEC003988,2024-03-14,weekday,Labs Complex,06-08,0.649,5140.84,False,False,3,0.5990000000000001,1.08347245409015,4,0,3,0
ELEC003989,2024-03-14,weekday,Labs Complex,08-10,2.061,5142.9,False,False,3,1.8329999999999995,1.1243862520458268,4,1,3,0
ELEC003990,2024-03-14,weekday,Labs Complex,10-12,2.14,5145.04,False,False,3,2.364666666666667,0.9049901325063432,4,2,3,0
ELEC003991,2024-03-14,weekday,Labs Complex,12-14,1.751,5146.79,False,False,3,1.8573333333333333,0.9427494615936828,4,3,3,0
ELEC003992,2024-03-14,weekday,Labs Complex,14-16,2.227,5149.02,False,False,3,2.0936666666666675,1.0636841267314117,4,4,3,0
ELEC003993,2024-03-14,weekday,Labs Complex,16-18,1.855,5150.88,False,False,3,1.7013333333333336,1.09032131661442,4,5,3,0
ELEC003994,2024-03-14,weekday,Labs Complex,18-20,1.6,5152.48,False,False,3,1.5616666666666668,1.024546424759872,4,6,3,0
ELEC003995,2024-03-14,weekday,Labs Complex,20-22,1.217,5153.7,False,False,3,1.2113333333333334,1.0046780407264722,4,7,3,0
ELEC003996,2024-03-14,weekday,Labs Complex,22-00,0.463,5154.16,False,False,3,0.4986666666666666,0.9284759358288772,4,8,3,0
ELEC003997,2024-03-15,weekday,Academic Block A,06-08,1.013,2680.92,False,False,3,0.9216666666666667,1.0990958408679925,0,0,4,0
ELEC003998,2024-03-15,weekday,Academic Block A,08-10,2.931,2683.85,False,False,3,2.709,1.081949058693245,0,1,4,0
ELEC003999,2024-03-15,weekday,Academic Block A,10-12,3.48,2687.33,False,False,3,3.441333333333333,1.0112359550561798,0,2,4,0
ELEC004000,2024-03-15,weekday,Academic Block A,12-14,2.509,2689.84,False,False,3,2.777333333333333,0.9033845415266442,0,3,4,0
ELEC004001,2024-03-15,weekday,Academic Block A,14-16,3.118,2692.96,False,False,3,3.1646666666666667,0.9852538445333896,0,4,4,0
ELEC004002,2024-03-15,weekday,Academic Block A,16-18,2.294,2695.25,False,False,3,2.389,0.9602344077019674,0,5,4,0
ELEC004003,2024-03-15,weekday,Academic Block A,18-20,2.095,2697.34,False,False,3,2.3353333333333333,0.8970882101056239,0,6,4,0
ELEC004004,2024-03-15,weekday,Academic Block A,20-22,1.791,2699.13,False,False,3,1.8596666666666664,0.9630758200394336,0,7,4,0
ELEC004005,2024-03-15,weekday,Academic Block A,22-00,0.641,2699.77,False,False,3,0.7223333333333333,0.8874019381633595,0,8,4,0
ELEC004006,2024-03-15,weekday,Academic Block B,06-08,1.026,6180.29,False,False,3,0.8736666666666668,1.174360930942388,1,0,4,0
ELEC004007,2024-03-15,weekday,Academic Block B,08-10,2.986,6183.28,False,False,3,2.837666666666667,1.0522729942440974,1,1,4,0
ELEC004008,2024-03-15,weekday,Academic Block B,10-12,3.631,6186.91,False,False,3,3.2176666666666667,1.1284574743603024,1,2,4,0
ELEC004009,2024-03-15,weekday,Academic Block B,12-14,2.999,6189.91,False,False,3,2.9083333333333337,1.0311747851002864,1,3,4,0
ELEC004010,2024-03-15,weekday,Academic Block B,14-16,3.058,6192.97,False,False,3,2.921666666666667,1.046662863662293,1,4,4,0
ELEC004011,2024-03-15,weekday,Academic Block B,16-18,2.893,6195.86,False,False,3,2.5933333333333333,1.1155526992287916,1,5,4,0
ELEC004012,2024-03-15,weekday,Academic Block B,18-20,2.531,6198.39,False,False,3,2.3650000000000007,1.0701902748414374,1,6,4,0
ELEC004013,2024-03-15,weekday,Academic Block B,20-22,1.646,6200.04,False,False,3,1.853666666666666,0.8879697896061861,1,7,4,0
