student_id,date,total_mb,sessions,avg_duration
STU0427,2024-02-10,38.43,1,29.0
STU0427,2024-02-11,408.61,4,40.5
STU0427,2024-02-12,207.52999999999997,4,74.5
STU0427,2024-02-13,191.8,1,105.0
STU0427,2024-02-14,33.88,1,19.0
STU0427,2024-02-16,272.2,4,45.25
STU0427,2024-02-17,277.88,4,44.0
STU0427,2024-02-18,646.49,4,62.5
STU0427,2024-02-19,283.5,4,44.0
STU0427,2024-02-20,158.49,3,24.0
STU0427,2024-02-21,21.94,1,40.0
STU0427,2024-02-22,783.5,3,120.0
STU0427,2024-02-23,673.73,3,81.0
STU0427,2024-02-24,419.15999999999997,4,44.25
STU0427,2024-02-25,183.3,1,53.0
STU0427,2024-02-27,29.91,1,26.0
STU0427,2024-02-28,151.5,3,21.666666666666668
STU0427,2024-02-29,177.32999999999998,2,32.0
STU0427,2024-03-01,319.0,1,119.0
STU0427,2024-03-02,370.83,2,71.0
STU0427,2024-03-03,95.49,1,38.0
STU0427,2024-03-04,106.92,1,59.0
STU0427,2024-03-05,125.6,2,25.0
STU0427,2024-03-06,152.5,4,44.25
STU0427,2024-03-07,41.18,1,17.0
STU0427,2024-03-08,149.74,3,42.0
STU0427,2024-03-09,202.53,2,31.0
STU0427,2024-03-10,60.16,1,29.0
STU0427,2024-03-11,150.72,2,29.0
STU0427,2024-03-12,220.74,1,83.0
STU0427,2024-03-13,118.95,3,38.0
STU0427,2024-03-14,359.41,2,67.5
STU0427,2024-03-15,115.91999999999999,3,18.0
STU0427,2024-03-16,144.63,3,24.666666666666668
STU0427,2024-03-17,95.38,1,36.0
STU0427,2024-03-18,297.73,4,36.25
STU0427,2024-03-19,307.15,4,46.75
STU0427,2024-03-20,648.37,4,73.5
STU0427,2024-03-21,52.96,1,61.0
STU0427,2024-03-22,25.29,1,43.0
STU0427,2024-03-23,9.86,1,7.0
STU0427,2024-03-25,201.01,3,47.333333333333336
STU0427,2024-03-26,540.51,4,50.0
STU0427,2024-03-27,109.59,2,53.5
STU0427,2024-03-28,217.04,1,147.0
STU0427,2024-03-29,487.66999999999996,4,66.25
STU0427,2024-03-30,271.82,2,134.0
STU0427,2024-03-31,291.05,4,31.25
STU0428,2024-01-01,165.82999999999998,2,27.5
STU0428,2024-01-02,197.16,4,23.5
STU0428,2024-01-04,25.62,1,38.0
STU0428,2024-01-05,95.84,1,33.0
STU0428,2024-01-06,127.91,1,41.0
STU0428,2024-01-07,366.19,2,86.0
STU0428,2024-01-08,174.65,1,100.0
STU0428,2024-01-09,451.94000000000005,4,47.75
STU0428,2024-01-10,67.21,1,45.0
STU0428,2024-01-11,168.78,3,25.0
STU0428,2024-01-12,178.75,3,34.0
STU0428,2024-01-13,274.95,4,28.0
STU0428,2024-01-14,38.22,1,70.0
STU0428,2024-01-15,158.45000000000002,2,26.5
STU0428,2024-01-16,137.93,3,48.666666666666664
STU0428,2024-01-17,66.4,1,27.0
STU0428,2024-01-18,299.83,2,108.5
STU0428,2024-01-19,37.07,1,23.0
STU0428,2024-01-20,34.37,1,16.0
STU0428,2024-01-21,49.77,1,19.0
STU0428,2024-01-22,296.19,3,47.333333333333336
STU0428,2024-01-23,244.45,2,43.0
STU0428,2024-01-24,194.28,3,49.0
STU0428,2024-01-25,244.98,3,72.66666666666667
STU0428,2024-01-26,93.82,3,13.666666666666666
STU0428,2024-01-27,225.96999999999997,3,34.0
STU0428,2024-01-28,156.31,2,31.0
STU0428,2024-01-29,105.92,2,30.5
STU0428,2024-01-30,294.90000000000003,4,42.25
STU0428,2024-02-01,304.47,3,129.0
STU0428,2024-02-02,282.87,4,49.5
STU0428,2024-02-03,368.13,4,58.75
STU0428,2024-02-05,73.25,3,29.0
STU0428,2024-02-06,53.03,2,16.0
STU0428,2024-02-07,201.49,1,60.0
STU0428,2024-02-08,267.36,4,30.25
STU0428,2024-02-09,92.14,2,49.5
STU0428,2024-02-10,244.1,3,30.666666666666668
STU0428,2024-02-12,104.41,1,75.0
STU0428,2024-02-13,212.37,4,23.75
STU0428,2024-02-14,44.22,2,9.0
STU0428,2024-02-16,398.13,3,46.666666666666664
STU0428,2024-02-17,129.6,4,25.0
STU0428,2024-02-18,408.88,4,50.75
STU0428,2024-02-19,207.05,4,32.5
STU0428,2024-02-21,69.88,1,53.0
STU0428,2024-02-22,122.31,1,44.0
STU0428,2024-02-23,133.06,3,22.666666666666668
STU0428,2024-02-24,553.48,4,52.75
STU0428,2024-02-25,141.8,2,36.0
STU0428,2024-02-26,140.09,2,28.0
STU0428,2024-02-27,29.26,1,16.0
STU0428,2024-02-28,163.51,2,35.0
STU0428,2024-02-29,102.63,2,25.5
STU0428,2024-03-01,59.36,2,30.0
STU0428,2024-03-03,314.55,4,34.75
STU0428,2024-03-04,464.12,2,79.0
STU0428,2024-03-05,542.52,3,69.0
STU0428,2024-03-07,300.01,3,36.333333333333336
STU0428,2024-03-08,419.78000000000003,2,66.5
STU0428,2024-03-09,6.24,1,8.0
STU0428,2024-03-11,22.9,1,14.0
STU0428,2024-03-12,22.01,1,10.0
STU0428,2024-03-13,109.30000000000001,4,19.5
STU0428,2024-03-14,211.15,3,27.333333333333332
STU0428,2024-03-15,403.77,4,35.5
STU0428,2024-03-16,219.18,3,43.333333333333336
STU0428,2024-03-17,16.81,1,24.0
STU0428,2024-03-18,320.92,4,41.0
STU0428,2024-03-19,193.19,3,47.0
STU0428,2024-03-21,273.25,4,44.0
STU0428,2024-03-22,284.04,4,42.5
STU0428,2024-03-23,458.63,3,88.0
STU0428,2024-03-24,84.22,3,12.666666666666666
STU0428,2024-03-25,405.58000000000004,3,58.0
STU0428,2024-03-26,270.46,3,39.0
STU0428,2024-03-28,60.03,2,12.5
STU0428,2024-03-30,426.04999999999995,3,56.666666666666664
STU0428,2024-03-31,622.77,3,114.66666666666667
STU0429,2024-01-02,227.79,2,59.5
STU0429,2024-01-03,195.01000000000002,4,23.25
STU0429,2024-01-04,149.05,3,30.0
STU0429,2024-01-05,128.06,1,37.0
STU0429,2024-01-06,224.44,4,33.25
STU0429,2024-01-07,87.97,4,22.5
STU0429,2024-01-08,374.48,3,58.333333333333336
STU0429,2024-01-09,135.72,2,51.5
STU0429,2024-01-10,392.94,3,60.0
STU0429,2024-01-11,433.21,4,41.25
STU0429,2024-01-12,119.78,3,17.666666666666668
STU0429,2024-01-13,199.34,3,32.666666666666664
STU0429,2024-01-14,311.52,4,28.5
STU0429,2024-01-15,169.85,2,37.5
STU0429,2024-01-16,147.56,3,33.666666666666664
STU0429,2024-01-17,88.68,1,39.0
STU0429,2024-01-18,286.46,2,54.0
STU0429,2024-01-21,343.81,4,29.25
STU0429,2024-01-22,365.96,4,85.5
STU0429,2024-01-23,247.45,3,44.666666666666664
STU0429,2024-01-24,192.57999999999998,4,21.5
STU0429,2024-01-25,27.28,1,12.0
STU0429,2024-01-26,286.57,2,50.5
STU0429,2024-01-27,470.98,2,69.0
STU0429,2024-01-28,248.22,1,80.0
STU0429,2024-01-29,119.66,3,27.666666666666668
STU0429,2024-01-30,228.15,3,35.666666666666664
STU0429,2024-01-31,135.54999999999998,2,44.5
STU0429,2024-02-01,708.23,4,92.75
STU0429,2024-02-02,119.62,1,55.0
STU0429,2024-02-03,354.68,4,45.5
STU0429,2024-02-04,76.22999999999999,2,21.0
STU0429,2024-02-05,11.52,1,12.0
STU0429,2024-02-06,196.56,2,58.0
STU0429,2024-02-07,154.35,2,40.0
STU0429,2024-02-08,59.1,1,90.0
STU0429,2024-02-09,208.76,3,49.666666666666664
STU0429,2024-02-10,151.42000000000002,3,27.666666666666668
STU0429,2024-02-11,438.44,2,151.0
STU0429,2024-02-12,33.96,1,33.0
STU0429,2024-02-13,443.44,3,71.0
STU0429,2024-02-14,169.45,1,50.0
STU0429,2024-02-15,58.54,1,85.0
STU0429,2024-02-16,21.51,1,12.0
STU0429,2024-02-17,290.17,1,87.0
STU0429,2024-02-18,229.43,2,47.5
STU0429,2024-02-20,31.509999999999998,2,16.5
STU0429,2024-02-22,1068.2,3,156.0
STU0429,2024-02-23,518.4399999999999,4,49.25
STU0429,2024-02-24,58.35,1,23.0
STU0429,2024-02-25,358.70000000000005,4,35.25
STU0429,2024-02-26,95.83,4,8.5
STU0429,2024-02-27,269.08,2,51.0
STU0429,2024-02-28,390.41,3,43.0
STU0429,2024-02-29,78.64999999999999,3,35.0
STU0429,2024-03-01,277.96,3,60.0
STU0429,2024-03-02,68.86,1,33.0
STU0429,2024-03-03,549.31,3,58.666666666666664
STU0429,2024-03-04,221.78,3,56.333333333333336
STU0429,2024-03-05,623.6800000000001,3,77.33333333333333
STU0429,2024-03-06,66.86,2,19.0
STU0429,2024-03-07,122.22,1,56.0
STU0429,2024-03-08,49.43,2,26.5
STU0429,2024-03-09,192.8,2,32.0
STU0429,2024-03-10,162.32,3,52.333333333333336
STU0429,2024-03-11,321.53,4,48.5
STU0429,2024-03-12,160.61,3,32.0
STU0429,2024-03-13,107.06,2,25.5
STU0429,2024-03-14,193.78,4,20.75
STU0429,2024-03-15,315.27,2,55.0
STU0429,2024-03-17,332.89,1,173.0
STU0429,2024-03-18,22.8,1,39.0
STU0429,2024-03-19,11.82,1,5.0
STU0429,2024-03-20,32.48,1,25.0
STU0429,2024-03-22,379.27,4,34.5
STU0429,2024-03-23,56.65,1,19.0
STU0429,2024-03-24,141.13,1,60.0
STU0429,2024-03-25,236.27,1,137.0
STU0429,2024-03-26,38.71,3,15.0
STU0429,2024-03-27,249.02,3,41.666666666666664
STU0429,2024-03-28,100.73,2,46.0
STU0429,2024-03-29,42.95,1,16.0
STU0429,2024-03-30,381.93,3,43.666666666666664
STU0429,2024-03-31,127.1,3,21.0
STU0430,2024-01-01,856.5999999999999,4,96.0
STU0430,2024-01-02,395.32,4,41.5
STU0430,2024-01-03,353.32,2,73.0
STU0430,2024-01-04,618.9100000000001,4,61.0
STU0430,2024-01-06,156.75,3,31.0
STU0430,2024-01-07,258.3,3,43.0
STU0430,2024-01-08,12.94,1,5.0
STU0430,2024-01-09,56.949999999999996,2,19.5
STU0430,2024-01-10,359.33,3,86.66666666666667
STU0430,2024-01-11,26.05,1,26.0
STU0430,2024-01-12,114.23,2,22.5
STU0430,2024-01-13,195.12,2,46.5
STU0430,2024-01-14,40.79,1,25.0
STU0430,2024-01-15,217.20000000000002,4,22.5
STU0430,2024-01-16,32.71,1,18.0
STU0430,2024-01-17,274.89,3,48.666666666666664
STU0430,2024-01-19,305.37,3,51.666666666666664
STU0430,2024-01-20,157.21,3,32.0
STU0430,2024-01-22,113.53,2,33.5
STU0430,2024-01-24,42.83,2,30.0
STU0430,2024-01-25,47.5,2,22.5
STU0430,2024-01-26,41.18,1,73.0
STU0430,2024-01-28,122.89,3,34.333333333333336
STU0430,2024-01-30,184.21,4,20.5
STU0430,2024-01-31,387.31,3,66.33333333333333
STU0430,2024-02-02,198.51,3,65.0
STU0430,2024-02-03,462.61,4,64.0
STU0430,2024-02-04,341.5,3,62.0
STU0430,2024-02-05,269.72,4,56.5
STU0430,2024-02-06,19.5,1,8.0
STU0430,2024-02-07,128.91,3,21.0
STU0430,2024-02-08,64.37,3,17.666666666666668
STU0430,2024-02-09,62.59,1,23.0
STU0430,2024-02-10,173.51,3,22.333333333333332
STU0430,2024-02-11,23.87,1,11.0
STU0430,2024-02-12,131.51,1,43.0
STU0430,2024-02-13,113.38000000000001,2,19.5
STU0430,2024-02-15,124.54,2,27.5
STU0430,2024-02-17,302.75,4,24.5
STU0430,2024-02-18,110.64,1,80.0
STU0430,2024-02-19,235.91,4,34.0
STU0430,2024-02-20,366.64,4,52.5
STU0430,2024-02-21,611.1800000000001,4,76.25
STU0430,2024-02-22,300.62,2,50.5
STU0430,2024-02-23,163.94,2,55.5
STU0430,2024-02-24,117.36,2,38.0
STU0430,2024-02-25,119.79,1,87.0
STU0430,2024-02-27,347.23,4,58.25
STU0430,2024-02-28,883.98,3,113.66666666666667
STU0430,2024-02-29,298.88,3,34.0
STU0430,2024-03-01,497.9,4,74.75
STU0430,2024-03-02,203.06,4,51.0
STU0430,2024-03-03,318.51,4,35.25
STU0430,2024-03-04,379.36,3,60.666666666666664
STU0430,2024-03-05,302.29,2,85.5
STU0430,2024-03-06,831.75,3,98.66666666666667
STU0430,2024-03-07,638.32,4,89.0
STU0430,2024-03-08,376.58,3,74.0
STU0430,2024-03-10,210.48,1,86.0
STU0430,2024-03-11,129.36,3,35.666666666666664
STU0430,2024-03-12,64.05,2,16.5
STU0430,2024-03-13,75.12,2,19.0
STU0430,2024-03-14,279.44,4,32.0
STU0430,2024-03-15,87.75,1,30.0
STU0430,2024-03-16,40.59,1,29.0
STU0430,2024-03-17,296.36,4,29.5
STU0430,2024-03-18,95.73,1,57.0
STU0430,2024-03-19,228.07,3,42.666666666666664
STU0430,2024-03-21,545.97,4,55.0
STU0430,2024-03-22,68.94,1,34.0
STU0430,2024-03-23,428.66,3,57.0
STU0430,2024-03-24,371.06,2,101.0
STU0430,2024-03-25,212.82999999999998,3,38.0
STU0430,2024-03-26,391.61,2,80.0
STU0430,2024-03-27,464.41,4,50.25
STU0430,2024-03-28,324.5,4,44.0
STU0430,2024-03-29,718.27,4,72.75
STU0430,2024-03-30,178.75,4,46.25
STU0430,2024-03-31,149.04,2,35.5
STU0431,2024-01-01,93.45,3,17.333333333333332
STU0431,2024-01-02,360.53000000000003,4,64.5
STU0431,2024-01-03,70.21,2,13.0
STU0431,2024-01-04,56.010000000000005,3,17.666666666666668
STU0431,2024-01-05,172.84,4,36.5
STU0431,2024-01-06,404.39,4,43.0
STU0431,2024-01-07,397.69,4,31.0
STU0431,2024-01-08,88.84,1,60.0
STU0431,2024-01-09,9.55,1,18.0
STU0431,2024-01-10,498.42,4,37.25
STU0431,2024-01-11,278.89,4,45.0
STU0431,2024-01-12,14.15,1,8.0
STU0431,2024-01-13,206.94,3,31.666666666666668
STU0431,2024-01-14,203.12,3,33.0
STU0431,2024-01-15,196.11,3,34.0
STU0431,2024-01-16,479.33,2,71.0
STU0431,2024-01-17,292.43,2,108.5
STU0431,2024-01-18,201.47000000000003,4,28.5
STU0431,2024-01-19,303.55,2,77.0
STU0431,2024-01-20,65.89,1,20.0
STU0431,2024-01-21,125.96,2,48.5
STU0431,2024-01-22,143.06,2,27.5
STU0431,2024-01-23,12.9,1,9.0
STU0431,2024-01-24,191.53,3,27.666666666666668
STU0431,2024-01-26,621.64,4,69.0
STU0431,2024-01-27,42.71,1,24.0
STU0431,2024-01-28,14.31,1,7.0
STU0431,2024-01-29,177.56,4,40.75
STU0431,2024-01-30,305.21,3,42.333333333333336
STU0431,2024-01-31,212.36,2,32.5
STU0431,2024-02-02,163.2,2,57.5
STU0431,2024-02-03,22.46,1,35.0
STU0431,2024-02-04,100.27,3,25.333333333333332
STU0431,2024-02-05,377.49,3,72.66666666666667
STU0431,2024-02-06,653.54,4,57.5
STU0431,2024-02-07,30.3,1,23.0
STU0431,2024-02-09,135.01,3,25.666666666666668
STU0431,2024-02-10,302.56,1,94.0
STU0431,2024-02-11,71.46000000000001,3,19.666666666666668
STU0431,2024-02-12,185.19,1,54.0
STU0431,2024-02-13,89.24,1,28.0
STU0431,2024-02-14,858.99,4,90.75
STU0431,2024-02-15,331.23,3,47.666666666666664
STU0431,2024-02-16,340.03999999999996,4,30.25
STU0431,2024-02-17,164.67,4,33.5
STU0431,2024-02-18,347.71,3,51.0
STU0431,2024-02-19,230.23000000000002,2,55.5
STU0431,2024-02-20,24.11,1,35.0
STU0431,2024-02-21,506.72,3,93.0
STU0431,2024-02-22,22.95,1,14.0
STU0431,2024-02-23,332.22,3,41.666666666666664
STU0431,2024-02-25,32.32,1,24.0
STU0431,2024-02-26,327.06,3,45.0
STU0431,2024-02-27,79.77,2,27.5
STU0431,2024-02-28,383.82000000000005,4,51.25
STU0431,2024-02-29,116.49,2,60.5
STU0431,2024-03-01,609.5400000000001,2,91.5
STU0431,2024-03-02,171.01999999999998,4,19.5
STU0431,2024-03-03,219.28999999999996,3,36.333333333333336
STU0431,2024-03-04,52.15,2,32.0
STU0431,2024-03-05,79.28,1,36.0
STU0431,2024-03-06,169.94,2,50.0
STU0431,2024-03-07,188.51,2,30.5
STU0431,2024-03-09,181.42000000000002,3,35.333333333333336
STU0431,2024-03-10,156.60000000000002,2,83.0
STU0431,2024-03-11,502.51,3,97.66666666666667
STU0431,2024-03-12,51.32,3,12.666666666666666
STU0431,2024-03-13,9.0,1,11.0
STU0431,2024-03-14,72.13,1,35.0
STU0431,2024-03-15,57.24,1,23.0
STU0431,2024-03-16,102.56,2,25.0
STU0431,2024-03-17,465.33,4,50.25
STU0431,2024-03-18,291.18,2,51.5
STU0431,2024-03-19,124.82,4,18.5
STU0431,2024-03-20,166.21,2,42.5
STU0431,2024-03-21,255.6,4,34.0
STU0431,2024-03-22,5.96,1,11.0
STU0431,2024-03-23,104.13999999999999,2,46.0
STU0431,2024-03-25,109.2,1,50.0
STU0431,2024-03-26,432.67,4,38.5
STU0431,2024-03-27,193.99,2,67.0
STU0431,2024-03-28,389.18,2,90.0
STU0431,2024-03-30,55.75,3,12.666666666666666
STU0431,2024-03-31,231.42,2,37.0
STU0432,2024-01-01,174.51,3,34.333333333333336
STU0432,2024-01-02,334.36,4,45.0
STU0432,2024-01-03,26.95,1,14.0
STU0432,2024-01-04,119.52,1,38.0
STU0432,2024-01-06,63.21,2,27.5
STU0432,2024-01-08,86.36000000000001,2,17.0
STU0432,2024-01-09,365.85,4,37.75
STU0432,2024-01-10,270.32,2,48.5
STU0432,2024-01-11,98.03,3,23.333333333333332
STU0432,2024-01-14,199.86,3,29.0
STU0432,2024-01-15,173.31,2,114.0
STU0432,2024-01-16,13.73,1,17.0
STU0432,2024-01-17,235.24,4,28.5
STU0432,2024-01-19,74.14999999999999,2,21.0
STU0432,2024-01-21,75.78,1,90.0
STU0432,2024-01-22,35.34,1,46.0
STU0432,2024-01-23,100.85,3,19.333333333333332
STU0432,2024-01-24,94.88,1,84.0
STU0432,2024-01-26,11.67,1,10.0
STU0432,2024-01-27,229.12,3,32.666666666666664
STU0432,2024-01-28,159.72,3,30.0
STU0432,2024-01-29,128.72,1,81.0
STU0432,2024-01-31,129.25,3,25.0
STU0432,2024-02-01,231.31,4,33.75
STU0432,2024-02-02,97.73,1,34.0
STU0432,2024-02-03,146.96,1,49.0
STU0432,2024-02-04,12.24,1,22.0
STU0432,2024-02-05,156.52,4,23.0
STU0432,2024-02-06,206.56,2,70.5
STU0432,2024-02-07,40.7,2,12.5
STU0432,2024-02-09,326.7,3,73.66666666666667
STU0432,2024-02-10,245.54,1,124.0
STU0432,2024-02-11,12.65,1,25.0
STU0432,2024-02-12,243.45999999999998,3,60.333333333333336
STU0432,2024-02-13,179.5,3,41.0
STU0432,2024-02-14,110.8,3,27.0
STU0432,2024-02-15,13.55,1,14.0
STU0432,2024-02-16,102.66,1,31.0
STU0432,2024-02-17,103.82,1,53.0
STU0432,2024-02-18,192.64,4,26.0
STU0432,2024-02-19,78.51,2,29.5
STU0432,2024-02-21,705.85,3,102.0
STU0432,2024-02-22,115.42,2,37.0
STU0432,2024-02-24,546.94,4,115.0
STU0432,2024-02-25,437.81,2,71.0
STU0432,2024-02-27,91.02000000000001,2,43.0
STU0432,2024-02-28,36.67,1,29.0
STU0432,2024-03-01,31.67,1,21.0
STU0432,2024-03-02,328.82,4,75.5
STU0432,2024-03-03,138.88,1,43.0
STU0432,2024-03-04,153.5,2,35.0
STU0432,2024-03-05,98.98,1,65.0
STU0432,2024-03-06,101.43,1,38.0
STU0432,2024-03-07,224.48,3,43.333333333333336
STU0432,2024-03-08,46.95,1,63.0
STU0432,2024-03-09,83.99,3,22.333333333333332
STU0432,2024-03-10,34.76,1,20.0
STU0432,2024-03-11,361.06,4,36.75
STU0432,2024-03-12,11.65,1,7.0
STU0432,2024-03-13,512.01,4,66.5
STU0432,2024-03-14,253.35,4,44.5
STU0432,2024-03-15,35.21,1,18.0
STU0432,2024-03-16,55.13,2,20.0
STU0432,2024-03-17,27.14,2,8.5
STU0432,2024-03-18,13.98,1,6.0
STU0432,2024-03-19,660.13,4,101.0
STU0432,2024-03-20,349.89,2,89.5
STU0432,2024-03-21,70.28999999999999,2,17.5
STU0432,2024-03-22,487.98,2,130.0
STU0432,2024-03-23,98.08000000000001,2,31.5
STU0432,2024-03-24,314.49,3,43.0
STU0432,2024-03-25,297.23,3,34.0
STU0432,2024-03-26,170.28,4,42.5
STU0432,2024-03-27,12.41,1,15.0
STU0432,2024-03-28,88.54,2,18.0
STU0432,2024-03-29,407.02,4,55.75
STU0432,2024-03-30,338.44,2,58.5
STU0432,2024-03-31,186.42000000000002,4,19.0
STU0433,2024-01-01,175.54,2,52.0
STU0433,2024-01-02,73.93,1,23.0
STU0433,2024-01-03,158.28,1,111.0
STU0433,2024-01-04,51.72,1,22.0
STU0433,2024-01-05,45.66,1,18.0
STU0433,2024-01-06,443.94,4,41.5
STU0433,2024-01-07,27.66,1,9.0
STU0433,2024-01-08,227.82,2,74.5
STU0433,2024-01-09,412.95,4,55.5
STU0433,2024-01-10,526.6700000000001,4,54.75
STU0433,2024-01-11,353.04999999999995,3,44.333333333333336
STU0433,2024-01-12,195.2,4,21.25
STU0433,2024-01-13,432.7,4,41.0
STU0433,2024-01-14,372.14,2,120.5
STU0433,2024-01-15,55.74,4,14.0
STU0433,2024-01-16,260.25,2,40.5
STU0433,2024-01-17,562.01,3,59.666666666666664
STU0433,2024-01-18,41.89,1,28.0
STU0433,2024-01-19,58.59,2,20.0
STU0433,2024-01-20,125.28,1,46.0
STU0433,2024-01-21,82.38,1,52.0
STU0433,2024-01-22,347.64,4,40.25
STU0433,2024-01-23,335.55,4,58.25
STU0433,2024-01-24,138.67000000000002,3,21.0
STU0433,2024-01-25,233.45000000000002,2,52.5
STU0433,2024-01-26,255.20000000000002,2,66.0
STU0433,2024-01-27,198.35,2,50.0
STU0433,2024-01-28,129.98000000000002,2,40.5
STU0433,2024-01-29,428.31,4,50.75
STU0433,2024-01-30,146.44,4,38.75
STU0433,2024-01-31,147.59,4,16.25
STU0433,2024-02-01,384.12,3,47.333333333333336
STU0433,2024-02-02,347.46000000000004,3,69.66666666666667
STU0433,2024-02-03,292.98,3,47.666666666666664
STU0433,2024-02-04,234.01,2,53.0
STU0433,2024-02-06,92.37,2,50.0
STU0433,2024-02-07,136.95,2,42.0
STU0433,2024-02-08,175.78,3,33.0
STU0433,2024-02-09,173.68,3,27.666666666666668
STU0433,2024-02-10,155.67000000000002,2,28.5
STU0433,2024-02-11,112.64,3,18.666666666666668
STU0433,2024-02-12,23.45,1,16.0
STU0433,2024-02-14,200.65,4,22.75
STU0433,2024-02-15,131.89,2,33.5
STU0433,2024-02-16,218.56,1,78.0
STU0433,2024-02-17,335.65999999999997,4,37.25
STU0433,2024-02-18,118.28,2,24.0
STU0433,2024-02-19,273.14,2,59.0
STU0433,2024-02-20,448.63,4,44.75
STU0433,2024-02-21,163.14,2,53.0
STU0433,2024-02-22,30.43,1,28.0
STU0433,2024-02-23,353.58000000000004,3,56.333333333333336
STU0433,2024-02-24,149.22000000000003,4,20.25
STU0433,2024-02-25,222.58,3,25.0
STU0433,2024-02-26,9.6,1,13.0
STU0433,2024-02-28,252.24,3,65.66666666666667
STU0433,2024-02-29,273.62,1,91.0
STU0433,2024-03-02,41.08,2,9.0
STU0433,2024-03-03,603.35,3,77.33333333333333
STU0433,2024-03-04,24.98,1,29.0
STU0433,2024-03-05,129.13,3,17.666666666666668
STU0433,2024-03-06,412.07,4,44.25
STU0433,2024-03-07,9.09,1,7.0
STU0433,2024-03-08,247.31,3,37.333333333333336
STU0433,2024-03-09,496.81,1,162.0
STU0433,2024-03-10,144.39999999999998,2,31.0
STU0433,2024-03-11,259.88,4,66.0
STU0433,2024-03-12,294.11,4,32.0
STU0433,2024-03-13,365.44000000000005,2,103.0
STU0433,2024-03-14,253.64,3,48.333333333333336
STU0433,2024-03-15,199.78,2,117.0
STU0433,2024-03-16,317.12999999999994,4,37.0
STU0433,2024-03-17,408.18,4,49.0
STU0433,2024-03-18,69.94,3,16.0
STU0433,2024-03-19,871.69,4,73.0
STU0433,2024-03-20,216.35,4,29.0
STU0433,2024-03-22,183.07999999999998,4,31.0
STU0433,2024-03-23,243.03,3,24.333333333333332
STU0433,2024-03-24,28.42,2,16.5
STU0433,2024-03-25,388.79,4,65.25
STU0433,2024-03-26,45.35,1,21.0
STU0433,2024-03-27,164.73999999999998,3,32.666666666666664
STU0433,2024-03-28,99.89,2,21.5
STU0433,2024-03-31,106.7,4,26.75
STU0434,2024-01-01,149.64,4,25.5
STU0434,2024-01-02,83.24,1,51.0
STU0434,2024-01-03,105.85999999999999,2,38.0
STU0434,2024-01-04,104.57000000000001,2,25.5
STU0434,2024-01-05,42.9,1,33.0
STU0434,2024-01-06,45.36,1,20.0
STU0434,2024-01-07,50.5,1,43.0
STU0434,2024-01-08,108.62,3,24.666666666666668
STU0434,2024-01-09,147.6,1,48.0
STU0434,2024-01-10,26.15,1,8.0
STU0434,2024-01-11,53.22,1,46.0
STU0434,2024-01-12,66.63,1,34.0
STU0434,2024-01-14,86.2,3,26.666666666666668
STU0434,2024-01-15,510.81,4,41.5
STU0434,2024-01-16,188.25,3,27.0
STU0434,2024-01-17,278.75,4,30.75
STU0434,2024-01-18,122.2,2,26.5
STU0434,2024-01-19,189.9,1,99.0
STU0434,2024-01-20,30.28,2,9.0
STU0434,2024-01-21,180.33,3,24.333333333333332
STU0434,2024-01-22,374.14,4,39.25
STU0434,2024-01-23,178.64,2,38.0
STU0434,2024-01-24,487.07000000000005,4,68.25
STU0434,2024-01-26,109.84,3,23.333333333333332
STU0434,2024-01-27,150.27,1,44.0
STU0434,2024-01-28,81.19,1,78.0
STU0434,2024-01-30,767.5,4,81.0
STU0434,2024-01-31,129.9,3,35.333333333333336
STU0434,2024-02-02,264.70000000000005,4,31.75
STU0434,2024-02-03,240.36999999999998,3,47.666666666666664
STU0434,2024-02-04,90.16,1,42.0
STU0434,2024-02-05,167.45,3,27.333333333333332
STU0434,2024-02-06,198.13,3,40.333333333333336
STU0434,2024-02-07,319.02,4,38.75
STU0434,2024-02-08,271.55,3,31.666666666666668
STU0434,2024-02-09,145.49,2,26.0
STU0434,2024-02-10,555.94,4,45.0
STU0434,2024-02-11,236.85999999999999,4,21.0
STU0434,2024-02-12,310.5,3,39.666666666666664
STU0434,2024-02-13,100.87,2,30.5
STU0434,2024-02-14,340.03000000000003,3,49.666666666666664
STU0434,2024-02-15,101.64,3,28.0
STU0434,2024-02-16,73.09,1,22.0
STU0434,2024-02-17,73.11,2,28.0
STU0434,2024-02-18,226.95,3,39.0
STU0434,2024-02-19,294.63,3,60.0
STU0434,2024-02-20,317.59,1,106.0
STU0434,2024-02-21,47.47,1,54.0
STU0434,2024-02-22,472.74,2,86.0
STU0434,2024-02-24,494.12,4,45.75
STU0434,2024-02-25,28.4,1,18.0
STU0434,2024-02-26,330.58,3,40.0
STU0434,2024-02-27,121.27,2,23.5
STU0434,2024-02-28,237.13,3,32.666666666666664
STU0434,2024-02-29,172.17,1,74.0
STU0434,2024-03-01,301.43,3,49.0
STU0434,2024-03-03,624.81,3,94.66666666666667
STU0434,2024-03-04,239.65,4,47.75
STU0434,2024-03-05,21.19,1,11.0
STU0434,2024-03-06,140.55,4,29.75
STU0434,2024-03-08,69.65,1,13.0
STU0434,2024-03-09,63.73,1,24.0
STU0434,2024-03-10,622.34,2,99.0
STU0434,2024-03-11,391.53,4,44.5
STU0434,2024-03-13,433.19,3,55.666666666666664
STU0434,2024-03-14,176.93,3,24.666666666666668
STU0434,2024-03-15,148.74,3,42.0
STU0434,2024-03-16,58.45,1,20.0
