record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month
ELEC003836,2024-03-12,weekday,Academic Block A,08-10,2.534,2622.37,False,False,March
ELEC003837,2024-03-12,weekday,Academic Block A,10-12,3.646,2626.02,False,False,March
ELEC003838,2024-03-12,weekday,Academic Block A,12-14,2.514,2628.53,False,False,March
ELEC003839,2024-03-12,weekday,Academic Block A,14-16,3.056,2631.59,False,False,March
ELEC003840,2024-03-12,weekday,Academic Block A,16-18,2.826,2634.42,False,False,March
ELEC003841,2024-03-12,weekday,Academic Block A,18-20,1.989,2636.41,False,False,March
ELEC003842,2024-03-12,weekday,Academic Block A,20-22,1.624,2638.03,False,False,March
ELEC003843,2024-03-12,weekday,Academic Block A,22-00,0.797,2638.83,False,False,March
ELEC003844,2024-03-12,weekday,Academic Block B,06-08,0.896,6120.75,False,False,March
ELEC003845,2024-03-12,weekday,Academic Block B,08-10,2.452,6123.2,False,False,March
ELEC003846,2024-03-12,weekday,Academic Block B,10-12,2.933,6126.13,False,False,March
ELEC003847,2024-03-12,weekday,Academic Block B,12-14,2.859,6128.99,False,False,March
ELEC003848,2024-03-12,weekday,Academic Block B,14-16,3.194,6132.18,False,False,March
ELEC003849,2024-03-12,weekday,Academic Block B,16-18,2.645,6134.83,False,False,March
ELEC003850,2024-03-12,weekday,Academic Block B,18-20,2.11,6136.94,False,False,March
ELEC003851,2024-03-12,weekday,Academic Block B,20-22,2.01,6138.95,False,False,March
ELEC003852,2024-03-12,weekday,Academic Block B,22-00,0.723,6139.67,False,False,March
ELEC003853,2024-03-12,weekday,Hostel Block 1,06-08,0.509,4144.13,False,False,March
ELEC003854,2024-03-12,weekday,Hostel Block 1,08-10,1.57,4145.7,False,False,March
ELEC003855,2024-03-12,weekday,Hostel Block 1,10-12,1.536,4147.24,False,False,March
ELEC003856,2024-03-12,weekday,Hostel Block 1,12-14,1.492,4148.73,False,False,March
ELEC003857,2024-03-12,weekday,Hostel Block 1,14-16,1.705,4150.43,False,False,March
ELEC003858,2024-03-12,weekday,Hostel Block 1,16-18,1.258,4151.69,False,False,March
ELEC003859,2024-03-12,weekday,Hostel Block 1,18-20,1.352,4153.04,False,False,March
ELEC003860,2024-03-12,weekday,Hostel Block 1,20-22,1.066,4154.11,False,False,March
ELEC003861,2024-03-12,weekday,Hostel Block 1,22-00,0.425,4154.53,False,False,March
ELEC003862,2024-03-12,weekday,Hostel Block 2,06-08,0.421,3893.7,False,False,March
ELEC003863,2024-03-12,weekday,Hostel Block 2,08-10,1.405,3895.11,False,False,March
ELEC003864,2024-03-12,weekday,Hostel Block 2,10-12,1.91,3897.02,False,False,March
ELEC003865,2024-03-12,weekday,Hostel Block 2,12-14,1.526,3898.55,False,False,March
ELEC003866,2024-03-12,weekday,Hostel Block 2,14-16,1.745,3900.3,False,False,March
ELEC003867,2024-03-12,weekday,Hostel Block 2,16-18,1.249,3901.55,False,False,March
ELEC003868,2024-03-12,weekday,Hostel Block 2,18-20,1.298,3902.85,False,False,March
ELEC003869,2024-03-12,weekday,Hostel Block 2,20-22,0.899,3903.75,False,False,March
ELEC003870,2024-03-12,weekday,Hostel Block 2,22-00,0.381,3904.13,False,False,March
ELEC003871,2024-03-12,weekday,Library,06-08,0.583,2334.87,False,False,March
ELEC003872,2024-03-12,weekday,Library,08-10,1.657,2336.53,False,False,March
ELEC003873,2024-03-12,weekday,Library,10-12,2.332,2338.86,False,False,March
ELEC003874,2024-03-12,weekday,Library,12-14,1.747,2340.61,False,False,March
ELEC003875,2024-03-12,weekday,Library,14-16,2.06,2342.67,False,False,March
ELEC003876,2024-03-12,weekday,Library,16-18,1.894,2344.56,False,False,March
ELEC003877,2024-03-12,weekday,Library,18-20,1.604,2346.16,False,False,March
ELEC003878,2024-03-12,weekday,Library,20-22,1.067,2347.23,False,False,March
ELEC003879,2024-03-12,weekday,Library,22-00,0.44,2347.67,False,False,March
ELEC003880,2024-03-12,weekday,Labs Complex,06-08,0.556,5113.57,False,False,March
ELEC003881,2024-03-12,weekday,Labs Complex,08-10,1.674,5115.24,False,False,March
ELEC003882,2024-03-12,weekday,Labs Complex,10-12,2.441,5117.68,False,False,March
ELEC003883,2024-03-12,weekday,Labs Complex,12-14,1.778,5119.46,False,False,March
ELEC003884,2024-03-12,weekday,Labs Complex,14-16,1.802,5121.26,False,False,March
ELEC003885,2024-03-12,weekday,Labs Complex,16-18,1.803,5123.06,False,False,March
ELEC003886,2024-03-12,weekday,Labs Complex,18-20,1.674,5124.73,False,False,March
ELEC003887,2024-03-12,weekday,Labs Complex,20-22,1.051,5125.78,False,False,March
ELEC003888,2024-03-12,weekday,Labs Complex,22-00,0.489,5126.27,False,False,March
ELEC003889,2024-03-13,weekday,Academic Block A,06-08,0.828,2639.66,False,False,March
ELEC003890,2024-03-13,weekday,Academic Block A,08-10,2.571,2642.23,False,False,March
ELEC003891,2024-03-13,weekday,Academic Block A,10-12,3.195,2645.43,False,False,March
ELEC003892,2024-03-13,weekday,Academic Block A,12-14,2.94,2648.37,False,False,March
ELEC003893,2024-03-13,weekday,Academic Block A,14-16,3.194,2651.56,False,False,March
ELEC003894,2024-03-13,weekday,Academic Block A,16-18,2.375,,False,False,March
ELEC003895,2024-03-13,weekday,Academic Block A,18-20,2.353,2656.29,False,False,March
ELEC003896,2024-03-13,weekday,Academic Block A,20-22,1.832,2658.12,False,False,March
ELEC003897,2024-03-13,weekday,Academic Block A,22-00,0.842,2658.96,False,False,March
ELEC003898,2024-03-13,weekday,Academic Block B,06-08,0.812,6140.48,False,False,March
ELEC003899,2024-03-13,weekday,Academic Block B,08-10,2.822,6143.3,False,False,March
ELEC003900,2024-03-13,weekday,Academic Block B,10-12,2.822,6146.12,False,False,March
ELEC003901,2024-03-13,weekday,Academic Block B,12-14,3.105,6149.22,False,False,March
ELEC003902,2024-03-13,weekday,Academic Block B,14-16,2.935,6152.16,False,False,March
ELEC003903,2024-03-13,weekday,Academic Block B,16-18,2.408,6154.57,False,False,March
ELEC003904,2024-03-13,weekday,Academic Block B,18-20,2.322,6156.89,False,False,March
ELEC003905,2024-03-13,weekday,Academic Block B,20-22,1.909,6158.8,False,False,March
ELEC003906,2024-03-13,weekday,Academic Block B,22-00,0.809,6159.61,False,False,March
ELEC003907,2024-03-13,weekday,Hostel Block 1,06-08,0.529,4155.06,False,False,March
ELEC003908,2024-03-13,weekday,Hostel Block 1,08-10,1.324,4156.38,False,False,March
ELEC003909,2024-03-13,weekday,Hostel Block 1,10-12,1.691,4158.07,False,False,March
ELEC003910,2024-03-13,weekday,Hostel Block 1,12-14,1.687,4159.76,False,False,March
ELEC003911,2024-03-13,weekday,Hostel Block 1,14-16,1.37,4161.13,False,False,March
ELEC003912,2024-03-13,weekday,Hostel Block 1,16-18,1.193,4162.32,False,False,March
ELEC003913,2024-03-13,weekday,Hostel Block 1,18-20,1.244,,False,False,March
ELEC003914,2024-03-13,weekday,Hostel Block 1,20-22,0.853,4164.42,False,False,March
ELEC003915,2024-03-13,weekday,Hostel Block 1,22-00,0.36,4164.78,False,False,March
ELEC003916,2024-03-13,weekday,Hostel Block 2,06-08,0.533,3904.66,False,False,March
ELEC003917,2024-03-13,weekday,Hostel Block 2,08-10,1.457,3906.12,False,False,March
ELEC003918,2024-03-13,weekday,Hostel Block 2,10-12,1.605,3907.72,False,False,March
ELEC003919,2024-03-13,weekday,Hostel Block 2,12-14,1.293,3909.01,False,False,March
ELEC003920,2024-03-13,weekday,Hostel Block 2,14-16,1.43,3910.44,False,False,March
ELEC003921,2024-03-13,weekday,Hostel Block 2,16-18,1.353,3911.79,False,False,March
ELEC003922,2024-03-13,weekday,Hostel Block 2,18-20,1.088,3912.88,False,False,March
ELEC003923,2024-03-13,weekday,Hostel Block 2,20-22,0.904,3913.78,False,False,March
ELEC003924,2024-03-13,weekday,Hostel Block 2,22-00,0.368,3914.15,False,False,March
ELEC003925,2024-03-13,weekday,Library,06-08,0.687,2348.36,False,False,March
ELEC003926,2024-03-13,weekday,Library,08-10,1.599,2349.96,False,False,March
ELEC003927,2024-03-13,weekday,Library,10-12,2.077,2352.04,False,False,March
ELEC003928,2024-03-13,weekday,Library,12-14,1.686,2353.73,False,False,March
ELEC003929,2024-03-13,weekday,Library,14-16,1.82,2355.55,False,False,March
ELEC003930,2024-03-13,weekday,Library,16-18,1.71,2357.26,False,False,March
ELEC003931,2024-03-13,weekday,Library,18-20,1.538,2358.8,False,False,March
ELEC003932,2024-03-13,weekday,Library,20-22,1.119,2359.92,False,False,March
ELEC003933,2024-03-13,weekday,Library,22-00,0.501,2360.42,False,False,March
ELEC003934,2024-03-13,weekday,Labs Complex,06-08,0.592,5126.86,False,False,March
ELEC003935,2024-03-13,weekday,Labs Complex,08-10,1.764,5128.62,False,False,March
ELEC003936,2024-03-13,weekday,Labs Complex,10-12,2.513,5131.13,False,False,March
ELEC003937,2024-03-13,weekday,Labs Complex,12-14,2.043,5133.17,False,False,March
ELEC003938,2024-03-13,weekday,Labs Complex,14-16,2.252,5135.42,False,False,March
ELEC003939,2024-03-13,weekday,Labs Complex,16-18,1.446,5136.87,False,False,March
ELEC003940,2024-03-13,weekday,Labs Complex,18-20,1.411,5138.28,False,False,March
ELEC003941,2024-03-13,weekday,Labs Complex,20-22,1.366,5139.65,False,False,March
ELEC003942,2024-03-13,weekday,Labs Complex,22-00,0.544,5140.19,False,False,March
ELEC003943,2024-03-14,weekday,Academic Block A,06-08,0.924,2659.88,False,False,March
ELEC003944,2024-03-14,weekday,Academic Block A,08-10,2.625,2662.51,False,False,March
ELEC003945,2024-03-14,weekday,Academic Block A,10-12,3.649,2666.16,False,False,March
ELEC003946,2024-03-14,weekday,Academic Block A,12-14,2.883,2669.04,False,False,March
ELEC003947,2024-03-14,weekday,Academic Block A,14-16,3.182,2672.22,False,False,March
ELEC003948,2024-03-14,weekday,Academic Block A,16-18,2.498,2674.72,False,False,March
ELEC003949,2024-03-14,weekday,Academic Block A,18-20,2.558,,False,False,March
ELEC003950,2024-03-14,weekday,Academic Block A,20-22,1.956,2679.23,False,False,March
ELEC003951,2024-03-14,weekday,Academic Block A,22-00,0.684,2679.91,False,False,March
ELEC003952,2024-03-14,weekday,Academic Block B,06-08,0.783,6160.39,False,False,March
ELEC003953,2024-03-14,weekday,Academic Block B,08-10,2.705,6163.1,False,False,March
ELEC003954,2024-03-14,weekday,Academic Block B,10-12,3.2,6166.3,False,False,March
ELEC003955,2024-03-14,weekday,Academic Block B,12-14,2.621,6168.92,False,False,March
ELEC003956,2024-03-14,weekday,Academic Block B,14-16,2.772,6171.69,False,False,March
ELEC003957,2024-03-14,weekday,Academic Block B,16-18,2.479,6174.17,False,False,March
ELEC003958,2024-03-14,weekday,Academic Block B,18-20,2.242,6176.41,False,False,March
ELEC003959,2024-03-14,weekday,Academic Block B,20-22,2.006,6178.42,False,False,March
ELEC003960,2024-03-14,weekday,Academic Block B,22-00,0.842,6179.26,False,False,March
ELEC003961,2024-03-14,weekday,Hostel Block 1,06-08,0.55,4165.33,False,False,March
ELEC003962,2024-03-14,weekday,Hostel Block 1,08-10,1.311,4166.64,False,False,March
ELEC003963,2024-03-14,weekday,Hostel Block 1,10-12,2.002,4168.64,False,False,March
ELEC003964,2024-03-14,weekday,Hostel Block 1,12-14,1.582,4170.22,False,False,March
ELEC003965,2024-03-14,weekday,Hostel Block 1,14-16,1.425,4171.65,False,False,March
ELEC003966,2024-03-14,weekday,Hostel Block 1,16-18,1.166,4172.82,False,False,March
ELEC003967,2024-03-14,weekday,Hostel Block 1,18-20,1.199,4174.02,False,False,March
ELEC003968,2024-03-14,weekday,Hostel Block 1,20-22,0.957,4174.98,False,False,March
ELEC003969,2024-03-14,weekday,Hostel Block 1,22-00,0.385,4175.36,False,False,March
ELEC003970,2024-03-14,weekday,Hostel Block 2,06-08,0.504,3914.65,False,False,March
ELEC003971,2024-03-14,weekday,Hostel Block 2,08-10,1.422,3916.07,False,False,March
ELEC003972,2024-03-14,weekday,Hostel Block 2,10-12,1.971,3918.04,False,False,March
ELEC003973,2024-03-14,weekday,Hostel Block 2,12-14,1.543,3919.58,False,False,March
ELEC003974,2024-03-14,weekday,Hostel Block 2,14-16,1.624,3921.2,False,False,March
ELEC003975,2024-03-14,weekday,Hostel Block 2,16-18,1.352,3922.55,False,False,March
ELEC003976,2024-03-14,weekday,Hostel Block 2,18-20,1.243,3923.79,False,False,March
ELEC003977,2024-03-14,weekday,Hostel Block 2,20-22,1.088,3924.88,False,False,March
ELEC003978,2024-03-14,weekday,Hostel Block 2,22-00,0.454,3925.33,False,False,March
ELEC003979,2024-03-14,weekday,Library,06-08,0.59,2361.01,False,False,March
ELEC003980,2024-03-14,weekday,Library,08-10,1.84,2362.85,False,False,March
ELEC003981,2024-03-14,weekday,Library,10-12,2.017,2364.87,False,False,March
ELEC003982,2024-03-14,weekday,Library,12-14,1.779,2366.65,False,False,March
ELEC003983,2024-03-14,weekday,Library,14-16,2.187,2368.84,False,False,March
ELEC003984,2024-03-14,weekday,Library,16-18,1.766,2370.61,False,False,March
ELEC003985,2024-03-14,weekday,Library,18-20,1.456,2372.07,False,False,March
ELEC003986,2024-03-14,weekday,Library,20-22,1.268,2373.34,False,False,March
ELEC003987,2024-03-14,weekday,Library,22-00,0.472,2373.81,False,False,March
ELEC003988,2024-03-14,weekday,Labs Complex,06-08,0.649,5140.84,False,False,March
ELEC003989,2024-03-14,weekday,Labs Complex,08-10,2.061,5142.9,False,False,March
ELEC003990,2024-03-14,weekday,Labs Complex,10-12,2.14,5145.04,False,False,March
ELEC003991,2024-03-14,weekday,Labs Complex,12-14,1.751,5146.79,False,False,March
ELEC003992,2024-03-14,weekday,Labs Complex,14-16,2.227,5149.02,False,False,March
ELEC003993,2024-03-14,weekday,Labs Complex,16-18,1.855,5150.88,False,False,March
ELEC003994,2024-03-14,weekday,Labs Complex,18-20,1.6,5152.48,False,False,March
ELEC003995,2024-03-14,weekday,Labs Complex,20-22,1.217,5153.7,False,False,March
ELEC003996,2024-03-14,weekday,Labs Complex,22-00,0.463,5154.16,False,False,March
ELEC003997,2024-03-15,weekday,Academic Block A,06-08,1.013,2680.92,False,False,March
ELEC003998,2024-03-15,weekday,Academic Block A,08-10,2.931,2683.85,False,False,March
ELEC003999,2024-03-15,weekday,Academic Block A,10-12,3.48,2687.33,False,False,March
ELEC004000,2024-03-15,weekday,Academic Block A,12-14,2.509,2689.84,False,False,March
ELEC004001,2024-03-15,weekday,Academic Block A,14-16,3.118,2692.96,False,False,March
ELEC004002,2024-03-15,weekday,Academic Block A,16-18,2.294,2695.25,False,False,March
ELEC004003,2024-03-15,weekday,Academic Block A,18-20,2.095,2697.34,False,False,March
ELEC004004,2024-03-15,weekday,Academic Block A,20-22,1.791,2699.13,False,False,March
ELEC004005,2024-03-15,weekday,Academic Block A,22-00,0.641,2699.77,False,False,March
ELEC004006,2024-03-15,weekday,Academic Block B,06-08,1.026,6180.29,False,False,March
ELEC004007,2024-03-15,weekday,Academic Block B,08-10,2.986,6183.28,False,False,March
ELEC004008,2024-03-15,weekday,Academic Block B,10-12,3.631,6186.91,False,False,March
ELEC004009,2024-03-15,weekday,Academic Block B,12-14,2.999,6189.91,False,False,March
ELEC004010,2024-03-15,weekday,Academic Block B,14-16,3.058,6192.97,False,False,March
ELEC004011,2024-03-15,weekday,Academic Block B,16-18,2.893,6195.86,False,False,March
ELEC004012,2024-03-15,weekday,Academic Block B,18-20,2.531,6198.39,False,False,March
ELEC004013,2024-03-15,weekday,Academic Block B,20-22,1.646,6200.04,False,False,March
ELEC004014,2024-03-15,weekday,Academic Block B,22-00,0.808,6200.85,False,False,March
ELEC004015,2024-03-15,weekday,Hostel Block 1,06-08,0.447,4175.81,False,False,March
ELEC004016,2024-03-15,weekday,Hostel Block 1,08-10,4.479670306997548,4180.29,False,True,March
ELEC004017,2024-03-15,weekday,Hostel Block 1,10-12,1.926,4182.22,False,False,March
ELEC004018,2024-03-15,weekday,Hostel Block 1,12-14,1.673,4183.89,False,False,March
ELEC004019,2024-03-15,weekday,Hostel Block 1,14-16,1.737,4185.63,False,False,March
ELEC004020,2024-03-15,weekday,Hostel Block 1,16-18,1.221,4186.85,False,False,March
ELEC004021,2024-03-15,weekday,Hostel Block 1,18-20,1.372,4188.22,False,False,March
ELEC004022,2024-03-15,weekday,Hostel Block 1,20-22,0.977,4189.2,False,False,March
ELEC004023,2024-03-15,weekday,Hostel Block 1,22-00,0.448,4189.65,False,False,March
ELEC004024,2024-03-15,weekday,Hostel Block 2,06-08,0.469,3925.8,False,False,March
ELEC004025,2024-03-15,weekday,Hostel Block 2,08-10,1.3,3927.1,False,False,March
ELEC004026,2024-03-15,weekday,Hostel Block 2,10-12,1.757,3928.86,False,False,March
ELEC004027,2024-03-15,weekday,Hostel Block 2,12-14,1.492,3930.35,False,False,March
ELEC004028,2024-03-15,weekday,Hostel Block 2,14-16,1.727,3932.08,False,False,March
ELEC004029,2024-03-15,weekday,Hostel Block 2,16-18,1.504,3933.58,False,False,March
ELEC004030,2024-03-15,weekday,Hostel Block 2,18-20,1.055,,False,False,March
ELEC004031,2024-03-15,weekday,Hostel Block 2,20-22,0.923,3935.56,False,False,March
ELEC004032,2024-03-15,weekday,Hostel Block 2,22-00,0.447,3936.01,False,False,March
ELEC004033,2024-03-15,weekday,Library,06-08,1.9797860628682002,2375.79,False,True,March
ELEC004034,2024-03-15,weekday,Library,08-10,1.832,2377.62,False,False,March
ELEC004035,2024-03-15,weekday,Library,10-12,2.27,2379.89,False,False,March
ELEC004036,2024-03-15,weekday,Library,12-14,2.092,2381.98,False,False,March
ELEC004037,2024-03-15,weekday,Library,14-16,1.924,2383.9,False,False,March
ELEC004038,2024-03-15,weekday,Library,16-18,1.801,2385.7,False,False,March
ELEC004039,2024-03-15,weekday,Library,18-20,1.571,2387.27,False,False,March
ELEC004040,2024-03-15,weekday,Library,20-22,1.044,2388.31,False,False,March
ELEC004041,2024-03-15,weekday,Library,22-00,0.449,2388.76,False,False,March
ELEC004042,2024-03-15,weekday,Labs Complex,06-08,0.677,5154.84,False,False,March
ELEC004043,2024-03-15,weekday,Labs Complex,08-10,1.749,5156.59,False,False,March
ELEC004044,2024-03-15,weekday,Labs Complex,10-12,2.04,5158.63,False,False,March
ELEC004045,2024-03-15,weekday,Labs Complex,12-14,1.823,5160.45,False,False,March
ELEC004046,2024-03-15,weekday,Labs Complex,14-16,1.851,5162.3,False,False,March
ELEC004047,2024-03-15,weekday,Labs Complex,16-18,1.886,5164.19,False,False,March
ELEC004048,2024-03-15,weekday,Labs Complex,18-20,1.492,5165.68,False,False,March
ELEC004049,2024-03-15,weekday,Labs Complex,20-22,1.258,5166.94,False,False,March
ELEC004050,2024-03-15,weekday,Labs Complex,22-00,0.445,5167.38,False,False,March
ELEC004051,2024-03-16,saturday,Academic Block A,06-08,0.718,2700.49,False,False,March
ELEC004052,2024-03-16,saturday,Academic Block A,08-10,1.83,2702.32,False,False,March
ELEC004053,2024-03-16,saturday,Academic Block A,10-12,2.282,2704.6,False,False,March
ELEC004054,2024-03-16,saturday,Academic Block A,12-14,1.749,2706.35,False,False,March
ELEC004055,2024-03-16,saturday,Academic Block A,14-16,2.061,2708.41,False,False,March
ELEC004056,2024-03-16,saturday,Academic Block A,16-18,1.717,,False,False,March
ELEC004057,2024-03-16,saturday,Academic Block A,18-20,1.413,2711.54,False,False,March
ELEC004058,2024-03-16,saturday,Academic Block A,20-22,1.29,2712.83,False,False,March
ELEC004059,2024-03-16,saturday,Academic Block A,22-00,0.568,2713.4,False,False,March
ELEC004060,2024-03-16,saturday,Academic Block B,06-08,0.603,6201.45,False,False,March
ELEC004061,2024-03-16,saturday,Academic Block B,08-10,1.797,6203.25,False,False,March
ELEC004062,2024-03-16,saturday,Academic Block B,10-12,2.369,6205.62,False,False,March
ELEC004063,2024-03-16,saturday,Academic Block B,12-14,1.763,6207.38,False,False,March
ELEC004064,2024-03-16,saturday,Academic Block B,14-16,2.271,6209.65,False,False,March
ELEC004065,2024-03-16,saturday,Academic Block B,16-18,1.964,6211.61,False,False,March
ELEC004066,2024-03-16,saturday,Academic Block B,18-20,1.413,6213.02,False,False,March
ELEC004067,2024-03-16,saturday,Academic Block B,20-22,1.236,6214.26,False,False,March
ELEC004068,2024-03-16,saturday,Academic Block B,22-00,0.558,6214.82,False,False,March
ELEC004069,2024-03-16,saturday,Hostel Block 1,06-08,0.326,4189.98,False,False,March
ELEC004070,2024-03-16,saturday,Hostel Block 1,08-10,1.144,4191.12,False,False,March
ELEC004071,2024-03-16,saturday,Hostel Block 1,10-12,1.409,4192.53,False,False,March
ELEC004072,2024-03-16,saturday,Hostel Block 1,12-14,1.196,4193.73,False,False,March
ELEC004073,2024-03-16,saturday,Hostel Block 1,14-16,1.245,4194.97,False,False,March
ELEC004074,2024-03-16,saturday,Hostel Block 1,16-18,0.996,4195.97,False,False,March
ELEC004075,2024-03-16,saturday,Hostel Block 1,18-20,0.856,4196.83,False,False,March
ELEC004076,2024-03-16,saturday,Hostel Block 1,20-22,0.693,4197.52,False,False,March
ELEC004077,2024-03-16,saturday,Hostel Block 1,22-00,0.291,4197.81,False,False,March
ELEC004078,2024-03-16,saturday,Hostel Block 2,06-08,0.353,3936.36,False,False,March
ELEC004079,2024-03-16,saturday,Hostel Block 2,08-10,1.141,3937.5,False,False,March
ELEC004080,2024-03-16,saturday,Hostel Block 2,10-12,1.053,3938.55,False,False,March
ELEC004081,2024-03-16,saturday,Hostel Block 2,12-14,1.203,3939.75,False,False,March
ELEC004082,2024-03-16,saturday,Hostel Block 2,14-16,1.093,3940.84,False,False,March
ELEC004083,2024-03-16,saturday,Hostel Block 2,16-18,1.085,3941.93,False,False,March
ELEC004084,2024-03-16,saturday,Hostel Block 2,18-20,0.949,3942.88,False,False,March
ELEC004085,2024-03-16,saturday,Hostel Block 2,20-22,0.718,3943.6,False,False,March
ELEC004086,2024-03-16,saturday,Hostel Block 2,22-00,0.266,3943.87,False,False,March
ELEC004087,2024-03-16,saturday,Library,06-08,0.37,2389.13,False,False,March
ELEC004088,2024-03-16,saturday,Library,08-10,1.239,2390.37,False,False,March
ELEC004089,2024-03-16,saturday,Library,10-12,1.482,2391.85,False,False,March
ELEC004090,2024-03-16,saturday,Library,12-14,1.374,2393.22,False,False,March
ELEC004091,2024-03-16,saturday,Library,14-16,1.527,2394.75,False,False,March
ELEC004092,2024-03-16,saturday,Library,16-18,1.248,2396.0,False,False,March
ELEC004093,2024-03-16,saturday,Library,18-20,1.201,2397.2,False,False,March
ELEC004094,2024-03-16,saturday,Library,20-22,0.857,2398.06,False,False,March
ELEC004095,2024-03-16,saturday,Library,22-00,0.35,2398.41,False,False,March
ELEC004096,2024-03-16,saturday,Labs Complex,06-08,0.41,5167.79,False,False,March
ELEC004097,2024-03-16,saturday,Labs Complex,08-10,1.323,5169.11,False,False,March
ELEC004098,2024-03-16,saturday,Labs Complex,10-12,1.451,5170.56,False,False,March
ELEC004099,2024-03-16,saturday,Labs Complex,12-14,1.5,5172.06,False,False,March
ELEC004100,2024-03-16,saturday,Labs Complex,14-16,1.294,5173.35,False,False,March
ELEC004101,2024-03-16,saturday,Labs Complex,16-18,1.18,5174.53,False,False,March
ELEC004102,2024-03-16,saturday,Labs Complex,18-20,1.002,5175.53,False,False,March
ELEC004103,2024-03-16,saturday,Labs Complex,20-22,0.749,5176.28,False,False,March
ELEC004104,2024-03-16,saturday,Labs Complex,22-00,0.311,5176.59,False,False,March
ELEC004105,2024-03-17,weekend,Academic Block A,06-08,0.396,2713.8,False,False,March
ELEC004106,2024-03-17,weekend,Academic Block A,08-10,1.206,2715.01,False,False,March
ELEC004107,2024-03-17,weekend,Academic Block A,10-12,1.36,2716.37,False,False,March
ELEC004108,2024-03-17,weekend,Academic Block A,12-14,0.98,2717.35,False,False,March
ELEC004109,2024-03-17,weekend,Academic Block A,14-16,1.128,2718.48,False,False,March
ELEC004110,2024-03-17,weekend,Academic Block A,16-18,0.923,2719.4,False,False,March
ELEC004111,2024-03-17,weekend,Academic Block A,18-20,0.859,2720.26,False,False,March
ELEC004112,2024-03-17,weekend,Academic Block A,20-22,0.732,2720.99,False,False,March
ELEC004113,2024-03-17,weekend,Academic Block A,22-00,0.277,2721.27,False,False,March
ELEC004114,2024-03-17,weekend,Academic Block B,06-08,0.318,6215.14,False,False,March
ELEC004115,2024-03-17,weekend,Academic Block B,08-10,1.058,6216.2,False,False,March
ELEC004116,2024-03-17,weekend,Academic Block B,10-12,1.255,6217.45,False,False,March
ELEC004117,2024-03-17,weekend,Academic Block B,12-14,1.15,6218.6,False,False,March
ELEC004118,2024-03-17,weekend,Academic Block B,14-16,1.062,6219.66,False,False,March
ELEC004119,2024-03-17,weekend,Academic Block B,16-18,0.934,6220.59,False,False,March
ELEC004120,2024-03-17,weekend,Academic Block B,18-20,0.9,6221.49,False,False,March
ELEC004121,2024-03-17,weekend,Academic Block B,20-22,0.632,6222.12,False,False,March
ELEC004122,2024-03-17,weekend,Academic Block B,22-00,0.267,6222.39,False,False,March
ELEC004123,2024-03-17,weekend,Hostel Block 1,06-08,0.175,4197.99,False,False,March
ELEC004124,2024-03-17,weekend,Hostel Block 1,08-10,0.516,4198.51,False,False,March
ELEC004125,2024-03-17,weekend,Hostel Block 1,10-12,0.756,4199.27,False,False,March
ELEC004126,2024-03-17,weekend,Hostel Block 1,12-14,0.67,4199.94,False,False,March
ELEC004127,2024-03-17,weekend,Hostel Block 1,14-16,0.665,4200.6,False,False,March
ELEC004128,2024-03-17,weekend,Hostel Block 1,16-18,0.502,4201.1,False,False,March
ELEC004129,2024-03-17,weekend,Hostel Block 1,18-20,0.413,4201.51,False,False,March
ELEC004130,2024-03-17,weekend,Hostel Block 1,20-22,0.429,4201.94,False,False,March
ELEC004131,2024-03-17,weekend,Hostel Block 1,22-00,0.16,4202.1,False,False,March
ELEC004132,2024-03-17,weekend,Hostel Block 2,06-08,0.194,3944.06,False,False,March
ELEC004133,2024-03-17,weekend,Hostel Block 2,08-10,0.52,3944.58,False,False,March
ELEC004134,2024-03-17,weekend,Hostel Block 2,10-12,0.788,3945.37,False,False,March
ELEC004135,2024-03-17,weekend,Hostel Block 2,12-14,0.635,3946.01,False,False,March
ELEC004136,2024-03-17,weekend,Hostel Block 2,14-16,0.682,3946.69,False,False,March
ELEC004137,2024-03-17,weekend,Hostel Block 2,16-18,0.478,3947.17,False,False,March
ELEC004138,2024-03-17,weekend,Hostel Block 2,18-20,0.447,3947.62,False,False,March
ELEC004139,2024-03-17,weekend,Hostel Block 2,20-22,0.336,3947.96,False,False,March
ELEC004140,2024-03-17,weekend,Hostel Block 2,22-00,0.168,3948.13,False,False,March
ELEC004141,2024-03-17,weekend,Library,06-08,0.9870637939340732,2399.4,False,True,March
ELEC004142,2024-03-17,weekend,Library,08-10,0.647,2400.05,False,False,March
ELEC004143,2024-03-17,weekend,Library,10-12,0.848,2400.9,False,False,March
ELEC004144,2024-03-17,weekend,Library,12-14,0.854,2401.75,False,False,March
ELEC004145,2024-03-17,weekend,Library,14-16,0.829,2402.58,False,False,March
ELEC004146,2024-03-17,weekend,Library,16-18,0.695,2403.28,False,False,March
ELEC004147,2024-03-17,weekend,Library,18-20,0.573,2403.85,False,False,March
ELEC004148,2024-03-17,weekend,Library,20-22,0.493,2404.34,False,False,March
ELEC004149,2024-03-17,weekend,Library,22-00,0.17,2404.51,False,False,March
ELEC004150,2024-03-17,weekend,Labs Complex,06-08,0.223,5176.81,False,False,March
ELEC004151,2024-03-17,weekend,Labs Complex,08-10,0.716,5177.53,False,False,March
ELEC004152,2024-03-17,weekend,Labs Complex,10-12,0.899,5178.43,False,False,March
