student_id,date,day_of_week,subject,department,status,entry_time,exit_time,is_exam_week
STU0474,2024-01-26,Friday,CN,CSE,Present,09:17,16:42,False
STU0474,2024-01-26,Friday,ML,CSE,Absent,,,False
STU0474,2024-01-26,Friday,DSA,CSE,Present,09:07,17:23,False
STU0474,2024-01-27,Saturday,DBMS,CSE,Present,08:12,16:21,False
STU0474,2024-01-27,Saturday,OS,CSE,Present,09:16,16:34,False
STU0474,2024-01-27,Saturday,CN,CSE,Present,09:08,17:45,False
STU0474,2024-01-27,Saturday,ML,CSE,Present,08:13,16:36,False
STU0474,2024-01-27,Saturday,DSA,CSE,Present,09:05,16:16,False
STU0474,2024-01-29,Monday,DBMS,CSE,Late,09:34,16:46,False
STU0474,2024-01-29,Monday,OS,CSE,Absent,,,False
STU0474,2024-01-29,Monday,CN,CSE,Absent,,,False
STU0474,2024-01-29,Monday,ML,CSE,Present,08:12,17:40,False
STU0474,2024-01-29,Monday,DSA,CSE,Present,09:18,16:21,False
STU0474,2024-01-30,Tuesday,DBMS,CSE,Present,09:13,18:04,False
STU0474,2024-01-30,Tuesday,OS,CSE,Present,09:04,17:08,False
STU0474,2024-01-30,Tuesday,CN,CSE,Late,09:44,17:59,False
STU0474,2024-01-30,Tuesday,ML,CSE,Absent,,,False
STU0474,2024-01-30,Tuesday,DSA,CSE,Present,08:11,17:10,False
STU0474,2024-01-31,Wednesday,DBMS,CSE,Present,09:15,17:17,False
STU0474,2024-01-31,Wednesday,OS,CSE,Present,08:18,18:24,False
STU0474,2024-01-31,Wednesday,CN,CSE,Present,09:01,18:43,False
STU0474,2024-01-31,Wednesday,ML,CSE,Present,09:15,16:57,False
STU0474,2024-01-31,Wednesday,DSA,CSE,Present,09:13,18:28,False
STU0474,2024-02-01,Thursday,DBMS,CSE,Present,09:01,18:48,False
STU0474,2024-02-01,Thursday,OS,CSE,Present,08:08,18:21,False
STU0474,2024-02-01,Thursday,CN,CSE,Present,09:14,16:04,False
STU0474,2024-02-01,Thursday,ML,CSE,Absent,,,False
STU0474,2024-02-01,Thursday,DSA,CSE,Absent,,,False
STU0474,2024-02-02,Friday,DBMS,CSE,Present,08:17,17:34,False
STU0474,2024-02-02,Friday,OS,CSE,Present,08:07,16:22,False
STU0474,2024-02-02,Friday,CN,CSE,Present,08:15,17:05,False
STU0474,2024-02-02,Friday,ML,CSE,Absent,,,False
STU0474,2024-02-02,Friday,DSA,CSE,Present,09:02,16:59,False
STU0474,2024-02-03,Saturday,DBMS,CSE,Present,08:12,16:20,False
STU0474,2024-02-03,Saturday,OS,CSE,Present,08:07,16:51,False
STU0474,2024-02-03,Saturday,CN,CSE,Present,09:09,17:36,False
STU0474,2024-02-03,Saturday,ML,CSE,Present,08:16,18:49,False
STU0474,2024-02-03,Saturday,DSA,CSE,Present,08:00,18:47,False
STU0474,2024-02-05,Monday,DBMS,CSE,Present,09:11,17:10,False
STU0474,2024-02-05,Monday,OS,CSE,Present,08:14,17:59,False
STU0474,2024-02-05,Monday,CN,CSE,Present,08:05,17:50,False
STU0474,2024-02-05,Monday,ML,CSE,Absent,,,False
STU0474,2024-02-05,Monday,DSA,CSE,Present,09:16,16:43,False
STU0474,2024-02-06,Tuesday,DBMS,CSE,Present,08:11,17:06,False
STU0474,2024-02-06,Tuesday,OS,CSE,Present,08:19,16:00,False
STU0474,2024-02-06,Tuesday,CN,CSE,Present,09:16,17:49,False
STU0474,2024-02-06,Tuesday,ML,CSE,Absent,,,False
STU0474,2024-02-06,Tuesday,DSA,CSE,Absent,,,False
STU0474,2024-02-07,Wednesday,DBMS,CSE,Present,08:18,17:45,False
STU0474,2024-02-07,Wednesday,OS,CSE,Present,09:20,16:19,False
STU0474,2024-02-07,Wednesday,CN,CSE,Present,09:18,17:40,False
STU0474,2024-02-07,Wednesday,ML,CSE,Present,09:19,17:25,False
STU0474,2024-02-07,Wednesday,DSA,CSE,Present,09:02,16:08,False
STU0474,2024-02-08,Thursday,DBMS,CSE,Present,09:00,18:26,False
STU0474,2024-02-08,Thursday,OS,CSE,Present,09:19,16:19,False
STU0474,2024-02-08,Thursday,CN,CSE,Present,08:19,17:54,False
STU0474,2024-02-08,Thursday,ML,CSE,Late,09:29,17:17,False
STU0474,2024-02-08,Thursday,DSA,CSE,Present,09:05,17:51,False
STU0474,2024-02-09,Friday,DBMS,CSE,Present,08:16,16:45,False
STU0474,2024-02-09,Friday,OS,CSE,Present,08:14,18:43,False
STU0474,2024-02-09,Friday,CN,CSE,Absent,,,False
STU0474,2024-02-09,Friday,ML,CSE,Present,09:03,17:18,False
STU0474,2024-02-09,Friday,DSA,CSE,Present,08:01,17:49,False
STU0474,2024-02-10,Saturday,DBMS,CSE,Absent,,,False
STU0474,2024-02-10,Saturday,OS,CSE,Late,09:45,17:45,False
STU0474,2024-02-10,Saturday,CN,CSE,Present,08:15,16:16,False
STU0474,2024-02-10,Saturday,ML,CSE,Absent,,,False
STU0474,2024-02-10,Saturday,DSA,CSE,Present,08:06,17:34,False
STU0474,2024-02-12,Monday,DBMS,CSE,Present,09:16,17:21,False
STU0474,2024-02-12,Monday,OS,CSE,Absent,,,False
STU0474,2024-02-12,Monday,CN,CSE,Absent,,,False
STU0474,2024-02-12,Monday,ML,CSE,Present,08:13,16:18,False
STU0474,2024-02-12,Monday,DSA,CSE,Present,08:10,17:34,False
STU0474,2024-02-13,Tuesday,DBMS,CSE,Present,09:03,17:01,False
STU0474,2024-02-13,Tuesday,OS,CSE,Absent,,,False
STU0474,2024-02-13,Tuesday,CN,CSE,Present,08:19,16:40,False
STU0474,2024-02-13,Tuesday,ML,CSE,Present,08:07,16:14,False
STU0474,2024-02-13,Tuesday,DSA,CSE,Present,08:09,18:11,False
STU0474,2024-02-14,Wednesday,DBMS,CSE,Present,08:18,17:11,False
STU0474,2024-02-14,Wednesday,OS,CSE,Present,08:04,18:12,False
STU0474,2024-02-14,Wednesday,CN,CSE,Present,09:17,18:50,False
STU0474,2024-02-14,Wednesday,ML,CSE,Present,08:11,16:08,False
STU0474,2024-02-14,Wednesday,DSA,CSE,Present,08:05,17:25,False
STU0474,2024-02-15,Thursday,DBMS,CSE,Present,09:07,16:15,False
STU0474,2024-02-15,Thursday,OS,CSE,Present,09:14,17:05,False
STU0474,2024-02-15,Thursday,CN,CSE,Present,,16:29,False
STU0474,2024-02-15,Thursday,ML,CSE,Present,08:03,16:33,False
STU0474,2024-02-15,Thursday,DSA,CSE,Absent,,,False
STU0474,2024-02-16,Friday,DBMS,CSE,Present,09:18,18:23,False
STU0474,2024-02-16,Friday,OS,CSE,Present,08:14,16:03,False
STU0474,2024-02-16,Friday,CN,CSE,Absent,,,False
STU0474,2024-02-16,Friday,ML,CSE,Absent,,,False
STU0474,2024-02-16,Friday,DSA,CSE,Absent,,,False
STU0474,2024-02-17,Saturday,DBMS,CSE,Late,09:45,17:50,False
STU0474,2024-02-17,Saturday,OS,CSE,Absent,,,False
STU0474,2024-02-17,Saturday,CN,CSE,Present,09:04,17:32,False
STU0474,2024-02-17,Saturday,ML,CSE,Present,08:02,18:20,False
STU0474,2024-02-17,Saturday,DSA,CSE,Present,08:15,16:42,False
STU0474,2024-02-19,Monday,DBMS,CSE,Present,08:16,18:29,True
STU0474,2024-02-19,Monday,OS,CSE,Absent,,,True
STU0474,2024-02-19,Monday,CN,CSE,Absent,,,True
STU0474,2024-02-19,Monday,ML,CSE,Absent,,,True
STU0474,2024-02-19,Monday,DSA,CSE,Absent,,,True
STU0474,2024-02-20,Tuesday,DBMS,CSE,Present,09:06,16:19,True
STU0474,2024-02-20,Tuesday,OS,CSE,Present,08:12,17:55,True
STU0474,2024-02-20,Tuesday,CN,CSE,Absent,,,True
STU0474,2024-02-20,Tuesday,ML,CSE,Late,09:26,16:31,True
STU0474,2024-02-20,Tuesday,DSA,CSE,Absent,,,True
STU0474,2024-02-21,Wednesday,DBMS,CSE,Present,08:12,17:21,True
STU0474,2024-02-21,Wednesday,OS,CSE,Absent,,,True
STU0474,2024-02-21,Wednesday,CN,CSE,Present,,16:09,True
STU0474,2024-02-21,Wednesday,ML,CSE,Absent,,,True
STU0474,2024-02-21,Wednesday,DSA,CSE,Absent,,,True
STU0474,2024-02-22,Thursday,DBMS,CSE,Absent,,,True
STU0474,2024-02-22,Thursday,OS,CSE,Absent,,,True
STU0474,2024-02-22,Thursday,CN,CSE,Present,09:03,18:27,True
STU0474,2024-02-22,Thursday,ML,CSE,Present,09:07,16:15,True
STU0474,2024-02-22,Thursday,DSA,CSE,Present,08:10,17:59,True
STU0474,2024-02-23,Friday,DBMS,CSE,Absent,,,True
STU0474,2024-02-23,Friday,OS,CSE,Present,08:03,18:16,True
STU0474,2024-02-23,Friday,CN,CSE,Absent,,,True
STU0474,2024-02-23,Friday,ML,CSE,Present,08:12,16:24,True
STU0474,2024-02-23,Friday,DSA,CSE,Absent,,,True
STU0474,2024-02-24,Saturday,DBMS,CSE,Absent,,,True
STU0474,2024-02-24,Saturday,OS,CSE,Absent,,,True
STU0474,2024-02-24,Saturday,CN,CSE,Late,09:27,16:47,True
STU0474,2024-02-24,Saturday,ML,CSE,Present,08:05,16:49,True
STU0474,2024-02-24,Saturday,DSA,CSE,Present,,16:14,True
STU0474,2024-02-26,Monday,DBMS,CSE,Present,09:16,17:49,False
STU0474,2024-02-26,Monday,OS,CSE,Present,08:17,17:05,False
STU0474,2024-02-26,Monday,CN,CSE,Absent,,,False
STU0474,2024-02-26,Monday,ML,CSE,Absent,,,False
STU0474,2024-02-26,Monday,DSA,CSE,Present,08:02,16:45,False
STU0474,2024-02-27,Tuesday,DBMS,CSE,Present,08:11,17:08,False
STU0474,2024-02-27,Tuesday,OS,CSE,Absent,,,False
STU0474,2024-02-27,Tuesday,CN,CSE,Absent,,,False
STU0474,2024-02-27,Tuesday,ML,CSE,Present,08:17,16:46,False
STU0474,2024-02-27,Tuesday,DSA,CSE,Absent,,,False
STU0474,2024-02-28,Wednesday,DBMS,CSE,Present,09:17,17:29,False
STU0474,2024-02-28,Wednesday,OS,CSE,Absent,,,False
STU0474,2024-02-28,Wednesday,CN,CSE,Present,09:07,16:17,False
STU0474,2024-02-28,Wednesday,ML,CSE,Absent,,,False
STU0474,2024-02-28,Wednesday,DSA,CSE,Absent,,,False
STU0474,2024-02-29,Thursday,DBMS,CSE,Absent,,,False
STU0474,2024-02-29,Thursday,OS,CSE,Present,08:05,17:01,False
STU0474,2024-02-29,Thursday,CN,CSE,Present,08:04,16:46,False
STU0474,2024-02-29,Thursday,ML,CSE,Present,09:12,18:08,False
STU0474,2024-02-29,Thursday,DSA,CSE,Present,08:15,16:16,False
STU0474,2024-03-01,Friday,DBMS,CSE,Absent,,,False
STU0474,2024-03-01,Friday,OS,CSE,Present,09:07,17:23,False
STU0474,2024-03-01,Friday,CN,CSE,Present,09:06,17:58,False
STU0474,2024-03-01,Friday,ML,CSE,Present,09:12,18:28,False
STU0474,2024-03-01,Friday,DSA,CSE,Present,09:05,16:54,False
STU0474,2024-03-02,Saturday,DBMS,CSE,Present,08:16,17:37,False
STU0474,2024-03-02,Saturday,OS,CSE,Late,09:22,16:43,False
STU0474,2024-03-02,Saturday,CN,CSE,Present,08:00,18:50,False
STU0474,2024-03-02,Saturday,ML,CSE,Present,09:20,17:36,False
STU0474,2024-03-02,Saturday,DSA,CSE,Present,09:15,18:01,False
STU0474,2024-03-04,Monday,DBMS,CSE,Present,09:14,16:12,False
STU0474,2024-03-04,Monday,OS,CSE,Present,09:06,16:00,False
STU0474,2024-03-04,Monday,CN,CSE,Present,08:08,17:01,False
STU0474,2024-03-04,Monday,ML,CSE,Absent,,,False
STU0474,2024-03-04,Monday,DSA,CSE,Absent,,,False
STU0474,2024-03-05,Tuesday,DBMS,CSE,Present,,18:19,False
STU0474,2024-03-05,Tuesday,OS,CSE,Present,08:03,17:27,False
STU0474,2024-03-05,Tuesday,CN,CSE,Present,08:04,18:15,False
STU0474,2024-03-05,Tuesday,ML,CSE,Late,09:27,16:15,False
STU0474,2024-03-05,Tuesday,DSA,CSE,Present,09:04,18:35,False
STU0474,2024-03-06,Wednesday,DBMS,CSE,Present,09:16,17:32,False
STU0474,2024-03-06,Wednesday,OS,CSE,Present,09:10,17:53,False
STU0474,2024-03-06,Wednesday,CN,CSE,Present,08:15,16:10,False
STU0474,2024-03-06,Wednesday,ML,CSE,Present,09:16,17:49,False
STU0474,2024-03-06,Wednesday,DSA,CSE,Present,09:12,16:18,False
STU0474,2024-03-07,Thursday,DBMS,CSE,Present,08:12,17:14,False
STU0474,2024-03-07,Thursday,OS,CSE,Absent,,,False
STU0474,2024-03-07,Thursday,CN,CSE,Absent,,,False
STU0474,2024-03-07,Thursday,ML,CSE,Absent,,,False
STU0474,2024-03-07,Thursday,DSA,CSE,Present,09:18,16:39,False
STU0474,2024-03-08,Friday,DBMS,CSE,Present,08:04,18:24,False
STU0474,2024-03-08,Friday,OS,CSE,Absent,,,False
STU0474,2024-03-08,Friday,CN,CSE,Absent,,,False
STU0474,2024-03-08,Friday,ML,CSE,Absent,,,False
STU0474,2024-03-08,Friday,DSA,CSE,Present,09:02,18:57,False
STU0474,2024-03-09,Saturday,DBMS,CSE,Present,09:09,16:36,False
STU0474,2024-03-09,Saturday,OS,CSE,Absent,,,False
STU0474,2024-03-09,Saturday,CN,CSE,Present,08:14,18:07,False
STU0474,2024-03-09,Saturday,ML,CSE,Present,09:19,17:34,False
STU0474,2024-03-09,Saturday,DSA,CSE,Present,08:08,18:45,False
STU0474,2024-03-11,Monday,DBMS,CSE,Present,09:15,18:04,False
STU0474,2024-03-11,Monday,OS,CSE,Absent,,,False
STU0474,2024-03-11,Monday,CN,CSE,Absent,,,False
STU0474,2024-03-11,Monday,ML,CSE,Present,08:08,16:48,False
STU0474,2024-03-11,Monday,DSA,CSE,Present,08:08,16:38,False
STU0474,2024-03-12,Tuesday,DBMS,CSE,Present,09:19,18:58,False
STU0474,2024-03-12,Tuesday,OS,CSE,Present,09:18,18:55,False
STU0474,2024-03-12,Tuesday,CN,CSE,Present,09:06,18:47,False
STU0474,2024-03-12,Tuesday,ML,CSE,Present,09:00,16:55,False
STU0474,2024-03-12,Tuesday,DSA,CSE,Present,08:07,18:25,False
STU0474,2024-03-13,Wednesday,DBMS,CSE,Present,08:09,18:22,False
STU0474,2024-03-13,Wednesday,OS,CSE,Present,08:19,17:11,False
STU0474,2024-03-13,Wednesday,CN,CSE,Present,09:04,18:22,False
STU0474,2024-03-13,Wednesday,ML,CSE,Present,09:12,18:47,False
STU0474,2024-03-13,Wednesday,DSA,CSE,Present,08:12,17:19,False
STU0474,2024-03-14,Thursday,DBMS,CSE,Present,09:10,18:40,False
STU0474,2024-03-14,Thursday,OS,CSE,Present,08:01,16:18,False
STU0474,2024-03-14,Thursday,CN,CSE,Present,09:01,16:03,False
STU0474,2024-03-14,Thursday,ML,CSE,Present,08:05,17:00,False
STU0474,2024-03-14,Thursday,DSA,CSE,Absent,,,False
STU0474,2024-03-15,Friday,DBMS,CSE,Present,08:07,18:46,False
STU0474,2024-03-15,Friday,OS,CSE,Present,09:03,16:50,False
STU0474,2024-03-15,Friday,CN,CSE,Absent,,,False
STU0474,2024-03-15,Friday,ML,CSE,Present,09:12,16:30,False
STU0474,2024-03-15,Friday,DSA,CSE,Present,08:14,18:58,False
STU0474,2024-03-16,Saturday,DBMS,CSE,Present,09:19,18:28,False
STU0474,2024-03-16,Saturday,OS,CSE,Present,09:06,17:36,False
STU0474,2024-03-16,Saturday,CN,CSE,Present,08:15,16:25,False
STU0474,2024-03-16,Saturday,ML,CSE,Present,08:10,16:17,False
STU0474,2024-03-16,Saturday,DSA,CSE,Present,08:15,18:02,False
STU0474,2024-03-18,Monday,DBMS,CSE,Present,08:11,17:50,False
STU0474,2024-03-18,Monday,OS,CSE,Absent,,,False
STU0474,2024-03-18,Monday,CN,CSE,Absent,,,False
STU0474,2024-03-18,Monday,ML,CSE,Present,08:01,17:00,False
STU0474,2024-03-18,Monday,DSA,CSE,Present,09:11,18:54,False
STU0474,2024-03-19,Tuesday,DBMS,CSE,Present,,17:31,False
STU0474,2024-03-19,Tuesday,OS,CSE,Present,09:08,17:57,False
STU0474,2024-03-19,Tuesday,CN,CSE,Absent,,,False
STU0474,2024-03-19,Tuesday,ML,CSE,Present,09:03,18:51,False
STU0474,2024-03-19,Tuesday,DSA,CSE,Present,09:16,17:16,False
STU0474,2024-03-20,Wednesday,DBMS,CSE,Absent,,,False
STU0474,2024-03-20,Wednesday,OS,CSE,Present,08:16,16:38,False
STU0474,2024-03-20,Wednesday,CN,CSE,Absent,,,False
STU0474,2024-03-20,Wednesday,ML,CSE,Present,08:07,18:20,False
STU0474,2024-03-20,Wednesday,DSA,CSE,Absent,,,False
STU0474,2024-03-21,Thursday,DBMS,CSE,Present,08:07,18:05,False
STU0474,2024-03-21,Thursday,OS,CSE,Absent,,,False
STU0474,2024-03-21,Thursday,CN,CSE,Absent,,,False
STU0474,2024-03-21,Thursday,ML,CSE,Present,08:19,16:21,False
STU0474,2024-03-21,Thursday,DSA,CSE,Present,09:11,17:13,False
STU0474,2024-03-22,Friday,DBMS,CSE,Absent,,,False
STU0474,2024-03-22,Friday,OS,CSE,Present,08:00,17:50,False
STU0474,2024-03-22,Friday,CN,CSE,Absent,,,False
STU0474,2024-03-22,Friday,ML,CSE,Present,08:07,16:45,False
STU0474,2024-03-22,Friday,DSA,CSE,Absent,,,False
STU0474,2024-03-23,Saturday,DBMS,CSE,Present,09:04,18:17,False
STU0474,2024-03-23,Saturday,OS,CSE,Present,08:18,16:28,False
STU0474,2024-03-23,Saturday,CN,CSE,Absent,,,False
STU0474,2024-03-23,Saturday,ML,CSE,Absent,,,False
STU0474,2024-03-23,Saturday,DSA,CSE,Present,09:11,18:27,False
STU0474,2024-03-25,Monday,DBMS,CSE,Present,09:04,17:27,False
STU0474,2024-03-25,Monday,OS,CSE,Absent,,,False
STU0474,2024-03-25,Monday,CN,CSE,Absent,,,False
STU0474,2024-03-25,Monday,ML,CSE,Present,09:00,18:26,False
STU0474,2024-03-25,Monday,DSA,CSE,Absent,,,False
STU0474,2024-03-26,Tuesday,DBMS,CSE,Absent,,,False
STU0474,2024-03-26,Tuesday,OS,CSE,Present,08:17,16:55,False
STU0474,2024-03-26,Tuesday,CN,CSE,Present,09:06,17:27,False
STU0474,2024-03-26,Tuesday,ML,CSE,Present,09:10,18:24,False
STU0474,2024-03-26,Tuesday,DSA,CSE,Present,09:11,17:11,False
STU0474,2024-03-27,Wednesday,DBMS,CSE,Late,09:51,16:25,False
STU0474,2024-03-27,Wednesday,OS,CSE,Absent,,,False
STU0474,2024-03-27,Wednesday,CN,CSE,Present,09:20,18:08,False
STU0474,2024-03-27,Wednesday,ML,CSE,Present,,16:24,False
STU0474,2024-03-27,Wednesday,DSA,CSE,Present,09:08,16:25,False
STU0474,2024-03-28,Thursday,DBMS,CSE,Late,09:30,17:16,False
STU0474,2024-03-28,Thursday,OS,CSE,Present,09:15,16:24,False
STU0474,2024-03-28,Thursday,CN,CSE,Absent,,,False
STU0474,2024-03-28,Thursday,ML,CSE,Present,09:12,17:47,False
STU0474,2024-03-28,Thursday,DSA,CSE,Present,09:13,16:18,False
STU0474,2024-03-29,Friday,DBMS,CSE,Present,08:09,17:19,False
STU0474,2024-03-29,Friday,OS,CSE,Present,09:17,17:52,False
STU0474,2024-03-29,Friday,CN,CSE,Present,08:02,17:44,False
STU0474,2024-03-29,Friday,ML,CSE,Present,09:15,16:57,False
STU0474,2024-03-29,Friday,DSA,CSE,Present,09:19,16:54,False
STU0474,2024-03-30,Saturday,DBMS,CSE,Absent,,,False
STU0474,2024-03-30,Saturday,OS,CSE,Present,08:01,18:29,False
STU0474,2024-03-30,Saturday,CN,CSE,Absent,,,False
STU0474,2024-03-30,Saturday,ML,CSE,Present,09:00,18:46,False
STU0474,2024-03-30,Saturday,DSA,CSE,Absent,,,False
STU0475,2024-01-01,Monday,Circuits,EE,Absent,,,False
STU0475,2024-01-01,Monday,Power Systems,EE,Present,08:20,17:48,False
STU0475,2024-01-01,Monday,Machines,EE,Absent,,,False
STU0475,2024-01-01,Monday,Control,EE,Present,08:14,17:52,False
STU0475,2024-01-01,Monday,PED,EE,Absent,,,False
STU0475,2024-01-02,Tuesday,Circuits,EE,Absent,,,False
STU0475,2024-01-02,Tuesday,Power Systems,EE,Present,08:12,17:49,False
STU0475,2024-01-02,Tuesday,Machines,EE,Absent,,,False
STU0475,2024-01-02,Tuesday,Control,EE,Present,09:12,17:46,False
STU0475,2024-01-02,Tuesday,PED,EE,Absent,,,False
STU0475,2024-01-03,Wednesday,Circuits,EE,Absent,,,False
STU0475,2024-01-03,Wednesday,Power Systems,EE,Absent,,,False
STU0475,2024-01-03,Wednesday,Machines,EE,Absent,,,False
STU0475,2024-01-03,Wednesday,Control,EE,Absent,,,False
STU0475,2024-01-03,Wednesday,PED,EE,Absent,,,False
STU0475,2024-01-04,Thursday,Circuits,EE,Present,09:15,16:03,False
STU0475,2024-01-04,Thursday,Power Systems,EE,Present,08:11,18:17,False
STU0475,2024-01-04,Thursday,Machines,EE,Absent,,,False
STU0475,2024-01-04,Thursday,Control,EE,Absent,,,False
STU0475,2024-01-04,Thursday,PED,EE,Absent,,,False
STU0475,2024-01-05,Friday,Circuits,EE,Present,08:20,18:50,False
STU0475,2024-01-05,Friday,Power Systems,EE,Absent,,,False
STU0475,2024-01-05,Friday,Machines,EE,Absent,,,False
STU0475,2024-01-05,Friday,Control,EE,Absent,,,False
STU0475,2024-01-05,Friday,PED,EE,Absent,,,False
STU0475,2024-01-06,Saturday,Circuits,EE,Absent,,,False
STU0475,2024-01-06,Saturday,Power Systems,EE,Absent,,,False
STU0475,2024-01-06,Saturday,Machines,EE,Present,08:15,16:16,False
STU0475,2024-01-06,Saturday,Control,EE,Absent,,,False
STU0475,2024-01-06,Saturday,PED,EE,Present,08:02,17:33,False
STU0475,2024-01-08,Monday,Circuits,EE,Absent,,,False
STU0475,2024-01-08,Monday,Power Systems,EE,Absent,,,False
STU0475,2024-01-08,Monday,Machines,EE,Absent,,,False
STU0475,2024-01-08,Monday,Control,EE,Present,08:16,17:56,False
STU0475,2024-01-08,Monday,PED,EE,Absent,,,False
STU0475,2024-01-09,Tuesday,Circuits,EE,Present,,17:45,False
STU0475,2024-01-09,Tuesday,Power Systems,EE,Present,08:07,18:21,False
STU0475,2024-01-09,Tuesday,Machines,EE,Absent,,,False
STU0475,2024-01-09,Tuesday,Control,EE,Present,09:14,16:10,False
STU0475,2024-01-09,Tuesday,PED,EE,Absent,,,False
STU0475,2024-01-10,Wednesday,Circuits,EE,Present,09:04,17:42,False
STU0475,2024-01-10,Wednesday,Power Systems,EE,Absent,,,False
STU0475,2024-01-10,Wednesday,Machines,EE,Present,09:20,17:44,False
STU0475,2024-01-10,Wednesday,Control,EE,Present,08:10,17:32,False
STU0475,2024-01-10,Wednesday,PED,EE,Absent,,,False
STU0475,2024-01-11,Thursday,Circuits,EE,Present,09:12,18:03,False
STU0475,2024-01-11,Thursday,Power Systems,EE,Present,09:17,16:01,False
STU0475,2024-01-11,Thursday,Machines,EE,Absent,,,False
STU0475,2024-01-11,Thursday,Control,EE,Present,09:02,17:45,False
STU0475,2024-01-11,Thursday,PED,EE,Present,08:08,16:04,False
STU0475,2024-01-12,Friday,Circuits,EE,Absent,,,False
STU0475,2024-01-12,Friday,Power Systems,EE,Present,09:03,18:33,False
STU0475,2024-01-12,Friday,Machines,EE,Present,09:07,16:34,False
STU0475,2024-01-12,Friday,Control,EE,Present,09:03,18:03,False
STU0475,2024-01-12,Friday,PED,EE,Absent,,,False
STU0475,2024-01-13,Saturday,Circuits,EE,Late,,17:00,False
STU0475,2024-01-13,Saturday,Power Systems,EE,Absent,,,False
STU0475,2024-01-13,Saturday,Machines,EE,Present,08:05,16:29,False
STU0475,2024-01-13,Saturday,Control,EE,Present,08:20,17:48,False
STU0475,2024-01-13,Saturday,PED,EE,Present,08:13,17:16,False
STU0475,2024-01-15,Monday,Circuits,EE,Absent,,,False
STU0475,2024-01-15,Monday,Power Systems,EE,Late,09:50,16:36,False
STU0475,2024-01-15,Monday,Machines,EE,Absent,,,False
STU0475,2024-01-15,Monday,Control,EE,Present,09:05,17:40,False
STU0475,2024-01-15,Monday,PED,EE,Present,09:03,17:58,False
STU0475,2024-01-16,Tuesday,Circuits,EE,Absent,,,False
STU0475,2024-01-16,Tuesday,Power Systems,EE,Absent,,,False
STU0475,2024-01-16,Tuesday,Machines,EE,Present,09:00,18:33,False
STU0475,2024-01-16,Tuesday,Control,EE,Present,08:19,16:17,False
STU0475,2024-01-16,Tuesday,PED,EE,Absent,,,False
STU0475,2024-01-17,Wednesday,Circuits,EE,Present,09:11,16:59,False
STU0475,2024-01-17,Wednesday,Power Systems,EE,Present,08:01,17:30,False
STU0475,2024-01-17,Wednesday,Machines,EE,Absent,,,False
STU0475,2024-01-17,Wednesday,Control,EE,Present,09:07,16:29,False
STU0475,2024-01-17,Wednesday,PED,EE,Present,09:15,17:40,False
STU0475,2024-01-18,Thursday,Circuits,EE,Present,08:03,17:22,False
STU0475,2024-01-18,Thursday,Power Systems,EE,Absent,,,False
STU0475,2024-01-18,Thursday,Machines,EE,Present,09:14,18:30,False
STU0475,2024-01-18,Thursday,Control,EE,Present,09:10,18:43,False
STU0475,2024-01-18,Thursday,PED,EE,Absent,,,False
STU0475,2024-01-19,Friday,Circuits,EE,Present,08:20,18:13,False
STU0475,2024-01-19,Friday,Power Systems,EE,Absent,,,False
STU0475,2024-01-19,Friday,Machines,EE,Present,09:18,17:10,False
STU0475,2024-01-19,Friday,Control,EE,Present,08:07,17:59,False
STU0475,2024-01-19,Friday,PED,EE,Present,09:18,16:42,False
STU0475,2024-01-20,Saturday,Circuits,EE,Late,09:56,17:59,False
STU0475,2024-01-20,Saturday,Power Systems,EE,Present,09:16,18:52,False
STU0475,2024-01-20,Saturday,Machines,EE,Absent,,,False
STU0475,2024-01-20,Saturday,Control,EE,Present,08:06,18:34,False
STU0475,2024-01-20,Saturday,PED,EE,Present,09:05,18:17,False
STU0475,2024-01-22,Monday,Circuits,EE,Late,09:30,17:18,False
STU0475,2024-01-22,Monday,Power Systems,EE,Absent,,,False
STU0475,2024-01-22,Monday,Machines,EE,Absent,,,False
STU0475,2024-01-22,Monday,Control,EE,Absent,,,False
STU0475,2024-01-22,Monday,PED,EE,Present,09:20,17:32,False
STU0475,2024-01-23,Tuesday,Circuits,EE,Present,08:06,17:22,False
STU0475,2024-01-23,Tuesday,Power Systems,EE,Absent,,,False
STU0475,2024-01-23,Tuesday,Machines,EE,Present,09:13,16:46,False
STU0475,2024-01-23,Tuesday,Control,EE,Present,09:13,17:21,False
STU0475,2024-01-23,Tuesday,PED,EE,Present,09:07,18:13,False
STU0475,2024-01-24,Wednesday,Circuits,EE,Present,08:01,18:25,False
STU0475,2024-01-24,Wednesday,Power Systems,EE,Present,09:16,17:27,False
STU0475,2024-01-24,Wednesday,Machines,EE,Present,08:12,17:43,False
STU0475,2024-01-24,Wednesday,Control,EE,Present,08:12,16:05,False
STU0475,2024-01-24,Wednesday,PED,EE,Present,08:03,16:53,False
STU0475,2024-01-25,Thursday,Circuits,EE,Absent,,,False
STU0475,2024-01-25,Thursday,Power Systems,EE,Present,09:20,18:53,False
STU0475,2024-01-25,Thursday,Machines,EE,Present,08:06,18:02,False
STU0475,2024-01-25,Thursday,Control,EE,Absent,,,False
STU0475,2024-01-25,Thursday,PED,EE,Absent,,,False
STU0475,2024-01-26,Friday,Circuits,EE,Present,09:14,16:14,False
STU0475,2024-01-26,Friday,Power Systems,EE,Present,09:14,17:28,False
