Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken,Exam_Season,Sleep_Hours
S9086,2026-04-09,07:15 PM,Azad,Mess,07:05 PM,07:26 PM,0,0,0,0,315.67,167,40.0,Dinner,0,0,0,9
S9087,2026-04-07,07:18 PM,Ganga,Library,0,0,07:13 PM,08:37 PM,07:00 PM,09:07 PM,724.7,52,15.28,None,0,0,0,8
S9088,2026-04-18,08:15 PM,Rajendra,Mess,08:03 PM,08:46 PM,0,0,0,0,262.27,100,51.81,Dinner,0,0,0,8
S9089,2026-04-24,03:47 AM,Sarojini,Hostel,0,0,0,0,0,0,259.71,35,16.36,None,0,0,1,4
S9090,2026-04-14,04:34 PM,Rajendra,Library,0,0,02:51 PM,05:39 PM,02:45 PM,06:31 PM,826.66,200,23.22,None,1,1,0,8
S9091,2026-04-19,09:44 PM,Rajendra,Mess,09:15 PM,09:47 PM,0,0,0,0,260.71,154,43.12,Dinner,0,0,0,8
S9092,2026-04-13,08:26 PM,Rajendra,Mess,07:38 PM,08:38 PM,0,0,0,0,476.23,137,43.07,Dinner,0,0,0,10
S9093,2026-04-10,02:12 AM,Azad,Outside,0,0,0,0,01:16 AM,05:10 AM,148.64,41,3.17,None,0,0,0,8
S9094,2026-04-15,12:52 PM,Rajendra,Mess,12:09 PM,01:07 PM,0,0,0,0,332.39,26,40.99,Lunch,0,0,0,6
S9095,2026-04-14,05:52 PM,Sarojini,Library,0,0,05:09 PM,06:39 PM,04:50 PM,07:02 PM,629.08,131,27.74,None,0,0,0,14
S9096,2026-04-05,08:28 PM,Yamuna,Outside,0,0,0,0,06:33 PM,10:48 PM,201.32,125,15.15,None,0,0,0,8
S9097,2026-04-20,08:27 AM,Sarojini,Mess,08:19 AM,08:53 AM,0,0,0,0,413.03,82,38.84,Breakfast,0,0,1,7
S9098,2026-04-26,10:20 PM,Azad,Mess,09:56 PM,10:37 PM,0,0,0,0,402.01,49,28.68,Dinner,0,0,1,7
S9099,2026-04-14,08:40 AM,Ganga,Mess,08:10 AM,08:47 AM,0,0,0,0,500.61,66,34.99,Breakfast,0,0,0,8
S9100,2026-04-30,08:32 PM,Azad,Library,0,0,08:24 PM,11:59 PM,08:12 PM,11:59 PM,463.22,39,9.06,None,0,0,1,4
S9101,2026-04-03,04:48 PM,Azad,Library,0,0,03:35 PM,05:38 PM,03:24 PM,06:23 PM,566.76,57,14.39,None,0,0,0,8
S9102,2026-04-22,12:47 PM,Ganga,Library,0,0,12:36 PM,07:15 PM,12:30 PM,08:00 PM,699.66,190,23.06,None,0,0,1,4
S9103,2026-04-26,09:35 AM,Rajendra,Mess,08:49 AM,09:46 AM,0,0,0,0,504.49,141,36.94,Breakfast,0,0,1,4
S9104,2026-04-05,10:09 AM,Azad,Mess,09:23 AM,10:22 AM,0,0,0,0,476.97,26,36.85,Breakfast,1,1,0,7
S9105,2026-04-04,11:02 AM,Azad,Library,0,0,09:41 AM,11:42 AM,09:23 AM,12:32 PM,877.35,102,16.59,None,0,0,0,7
S9106,2026-04-20,10:01 AM,Sarojini,Hostel,0,0,0,0,0,0,198.41,149,44.69,None,1,1,1,5
S9107,2026-05-01,12:12 PM,Rajendra,Library,0,0,12:00 PM,02:24 PM,11:41 AM,02:46 PM,689.32,16,11.89,None,0,0,0,6
S9108,2026-04-04,02:03 PM,Ganga,Mess,01:54 PM,02:44 PM,0,0,0,0,308.91,61,33.94,Lunch,1,0,0,8
S9109,2026-04-20,01:44 PM,Ganga,Mess,01:16 PM,01:44 PM,0,0,0,0,465.02,93,44.65,Lunch,0,0,1,5
S9110,2026-04-22,12:35 PM,Azad,Outside,0,0,0,0,11:26 AM,02:06 PM,197.14,116,14.37,None,1,0,1,7
S9111,2026-04-20,01:08 PM,Sarojini,Mess,12:57 PM,01:42 PM,0,0,0,0,397.92,65,48.92,Lunch,1,0,1,6
S9112,2026-04-20,06:10 PM,Yamuna,Library,0,0,10:08 AM,07:03 PM,09:41 AM,07:33 PM,883.84,154,21.96,None,0,0,1,5
S9113,2026-04-12,02:07 PM,Ganga,Mess,01:21 PM,02:16 PM,0,0,0,0,447.31,190,55.34,Lunch,0,0,0,8
S9114,2026-04-02,02:30 PM,Sarojini,Mess,01:56 PM,02:31 PM,0,0,0,0,383.64,101,51.94,Lunch,1,0,0,7
S9115,2026-04-22,08:14 AM,Ganga,Mess,08:07 AM,08:37 AM,0,0,0,0,427.23,84,38.09,Breakfast,0,0,1,8
S9116,2026-05-01,11:43 AM,Sarojini,Library,0,0,11:08 AM,11:43 AM,10:52 AM,12:33 PM,776.1,66,17.27,None,1,0,0,10
S9117,2026-04-27,10:34 PM,Rajendra,Library,0,0,10:03 PM,11:59 PM,09:53 PM,11:59 PM,461.25,167,22.2,None,0,0,1,4
S9118,2026-04-13,02:20 PM,Azad,Library,0,0,12:06 PM,03:03 PM,11:54 AM,03:32 PM,859.44,139,21.08,None,0,0,0,7
S9119,2026-04-07,12:56 PM,Azad,Mess,12:31 PM,01:21 PM,0,0,0,0,515.53,138,33.65,Lunch,0,0,0,7
S9120,2026-04-15,09:02 PM,Rajendra,Outside,0,0,0,0,07:59 PM,11:48 PM,320.2,127,12.28,None,0,0,0,7
S9121,2026-04-23,01:23 PM,Yamuna,Mess,01:14 PM,01:43 PM,0,0,0,0,454.89,75,43.52,Lunch,1,0,1,6
S9122,2026-04-03,09:16 PM,Azad,Library,0,0,08:42 PM,09:55 PM,08:26 PM,10:17 PM,886.31,91,19.69,None,0,0,0,13
S9123,2026-04-12,05:51 PM,Azad,Library,0,0,05:20 PM,06:02 PM,04:53 PM,07:00 PM,725.28,120,19.85,None,0,0,0,8
S9124,2026-04-11,03:33 PM,Rajendra,Library,0,0,03:26 PM,04:04 PM,03:04 PM,04:50 PM,641.74,127,15.39,None,0,0,0,5
S9125,2026-04-13,10:11 AM,Azad,Mess,09:19 AM,10:14 AM,0,0,0,0,544.14,185,54.85,Breakfast,0,0,0,7
S9126,2026-04-29,12:24 PM,Rajendra,Library,0,0,09:54 AM,03:02 PM,09:48 AM,03:46 PM,578.59,185,29.69,None,1,0,1,8
S9127,2026-04-26,12:42 PM,Rajendra,Mess,12:29 PM,01:13 PM,0,0,0,0,638.19,124,36.76,Lunch,1,0,1,4
S9128,2026-04-25,10:02 PM,Sarojini,Library,0,0,09:19 PM,11:59 PM,08:53 PM,11:59 PM,683.37,105,14.84,None,0,0,1,4
S9129,2026-04-17,01:37 PM,Sarojini,Mess,01:18 PM,01:41 PM,0,0,0,0,508.27,166,53.85,Lunch,1,0,0,8
S9130,2026-04-24,01:45 PM,Rajendra,Outside,0,0,0,0,01:09 PM,02:49 PM,282.54,76,7.68,None,0,0,1,5
S9131,2026-04-16,12:54 PM,Azad,Outside,0,0,0,0,12:20 PM,02:05 PM,155.12,96,8.3,None,0,0,0,8
S9132,2026-04-15,07:49 PM,Rajendra,Library,0,0,07:00 PM,08:16 PM,06:54 PM,08:47 PM,813.83,167,30.11,None,0,0,0,7
S9133,2026-04-08,09:40 PM,Ganga,Outside,0,0,0,0,08:44 PM,11:59 PM,194.75,104,8.32,None,0,0,0,3
S9134,2026-04-20,02:25 PM,Sarojini,Mess,02:20 PM,02:40 PM,0,0,0,0,358.19,171,47.09,Lunch,0,0,1,5
S9135,2026-04-05,10:01 AM,Ganga,Library,0,0,09:16 AM,10:28 AM,08:49 AM,11:25 AM,617.2,55,8.62,None,0,0,0,6
S9136,2026-04-22,08:45 AM,Ganga,Mess,08:28 AM,09:03 AM,0,0,0,0,427.23,121,49.72,Breakfast,0,0,1,6
S9137,2026-04-03,06:29 PM,Azad,Library,0,0,06:18 PM,07:36 PM,06:11 PM,08:35 PM,829.4,136,24.44,None,0,0,0,9
S9138,2026-04-03,07:47 AM,Azad,Hostel,0,0,0,0,0,0,204.26,17,12.83,None,0,0,0,4
S9139,2026-04-06,07:38 AM,Rajendra,Mess,07:35 AM,08:13 AM,0,0,0,0,483.69,190,37.85,Breakfast,0,0,0,9
S9140,2026-04-29,10:00 AM,Ganga,Classroom,0,0,0,0,09:48 AM,11:19 AM,242.91,25,2.28,None,1,1,1,5
S9141,2026-04-30,07:33 AM,Sarojini,Hostel,0,0,0,0,0,0,166.04,65,23.06,None,0,0,1,3
S9142,2026-04-27,07:04 AM,Rajendra,Hostel,0,0,0,0,0,0,233.54,60,25.3,None,0,0,1,5
S9143,2026-04-04,10:13 AM,Azad,Mess,09:40 AM,10:40 AM,0,0,0,0,357.78,63,41.3,Breakfast,1,1,0,8
S9144,2026-04-15,03:21 PM,Ganga,Outside,0,0,0,0,01:40 PM,04:26 PM,343.51,137,12.46,None,1,0,0,7
S9145,2026-04-01,09:45 AM,Ganga,Library,0,0,09:01 AM,11:16 AM,08:37 AM,12:03 PM,852.52,154,23.25,None,1,1,0,7
S9146,2026-04-12,12:05 PM,Yamuna,Mess,12:02 PM,12:23 PM,0,0,0,0,645.4,80,45.46,Lunch,1,0,0,7
S9147,2026-04-19,08:20 PM,Rajendra,Mess,08:02 PM,08:38 PM,0,0,0,0,259.1,27,38.71,Dinner,0,0,0,5
S9148,2026-04-18,02:48 PM,Yamuna,Mess,02:27 PM,02:59 PM,0,0,0,0,466.45,98,39.71,Lunch,0,0,0,6
S9149,2026-04-25,09:15 AM,Sarojini,Mess,08:58 AM,09:50 AM,0,0,0,0,482.94,154,42.45,Breakfast,1,1,1,6
S9150,2026-04-13,03:44 PM,Rajendra,Library,0,0,02:41 PM,04:20 PM,02:15 PM,05:16 PM,1075.34,191,19.03,None,1,0,0,10
S9151,2026-04-22,04:30 PM,Ganga,Library,0,0,12:14 PM,06:38 PM,11:45 AM,07:13 PM,771.39,26,13.68,None,0,0,1,3
S9152,2026-04-30,01:04 PM,Sarojini,Library,0,0,12:28 PM,07:39 PM,12:07 PM,07:51 PM,633.46,12,15.36,None,1,0,1,6
S9153,2026-04-07,11:08 PM,Yamuna,Hostel,0,0,0,0,0,0,905.22,181,36.16,None,0,0,0,8
S9154,2026-04-25,02:08 PM,Azad,Library,0,0,01:54 PM,09:36 PM,01:46 PM,10:01 PM,701.65,182,22.64,None,0,0,1,3
S9155,2026-04-30,02:10 PM,Azad,Hostel,0,0,0,0,0,0,390.36,147,30.87,None,1,0,1,4
S9156,2026-04-03,10:17 PM,Sarojini,Mess,09:46 PM,10:40 PM,0,0,0,0,382.2,88,26.38,Dinner,0,0,0,7
S9157,2026-04-16,10:09 AM,Sarojini,Hostel,0,0,0,0,0,0,311.66,111,30.59,None,1,1,0,6
S9158,2026-04-16,07:16 AM,Sarojini,Mess,07:11 AM,08:09 AM,0,0,0,0,413.59,23,29.04,Breakfast,0,0,0,6
S9159,2026-04-12,05:16 PM,Yamuna,Library,0,0,04:55 PM,06:58 PM,04:31 PM,07:17 PM,682.81,66,21.92,None,0,0,0,9
S9160,2026-04-10,09:54 PM,Sarojini,Library,0,0,07:16 PM,10:10 PM,06:54 PM,10:36 PM,767.24,184,26.62,None,0,0,0,6
S9161,2026-04-12,08:45 PM,Azad,Mess,08:25 PM,09:10 PM,0,0,0,0,582.78,110,45.38,Dinner,0,0,0,6
S9162,2026-04-13,08:02 PM,Yamuna,Outside,0,0,0,0,06:39 PM,09:49 PM,293.41,117,17.29,None,0,0,0,8
S9163,2026-04-02,08:13 PM,Yamuna,Mess,07:54 PM,08:35 PM,0,0,0,0,477.09,182,40.82,Dinner,0,0,0,11
S9164,2026-04-16,09:59 AM,Azad,Library,0,0,09:43 AM,10:18 AM,09:17 AM,11:01 AM,685.58,148,18.23,None,1,1,0,6
S9165,2026-04-15,06:04 AM,Ganga,Hostel,0,0,0,0,0,0,100.36,93,27.41,None,0,0,0,4
S9166,2026-04-12,11:34 PM,Sarojini,Hostel,0,0,0,0,0,0,1184.61,111,32.63,None,0,0,0,8
S9167,2026-04-28,07:39 PM,Rajendra,Library,0,0,07:22 PM,11:59 PM,07:16 PM,11:59 PM,945.78,99,21.89,None,0,0,1,4
S9168,2026-04-04,02:34 AM,Rajendra,Outside,0,0,0,0,01:57 AM,04:08 AM,264.37,74,9.55,None,0,0,0,8
S9169,2026-04-15,10:02 AM,Ganga,Library,0,0,09:47 AM,11:14 AM,09:31 AM,11:26 AM,874.07,110,19.53,None,0,0,0,8
S9170,2026-04-20,11:09 PM,Azad,Library,0,0,09:42 PM,11:59 PM,09:24 PM,11:59 PM,850.98,145,19.3,None,0,0,1,3
S9171,2026-04-12,09:38 PM,Azad,Mess,09:10 PM,10:00 PM,0,0,0,0,483.72,186,56.65,Dinner,0,0,0,8
S9172,2026-04-02,02:17 PM,Sarojini,Library,0,0,01:37 PM,02:56 PM,01:27 PM,03:27 PM,1057.02,33,15.94,None,1,0,0,8
S9173,2026-04-04,03:11 PM,Azad,Library,0,0,02:50 PM,04:22 PM,02:36 PM,05:22 PM,493.9,126,24.63,None,0,0,0,7
S9174,2026-04-03,08:55 AM,Sarojini,Mess,08:41 AM,09:01 AM,0,0,0,0,392.49,69,35.5,Breakfast,0,0,0,9
S9175,2026-04-16,07:11 AM,Ganga,Hostel,0,0,0,0,0,0,148.92,138,27.18,None,0,0,0,7
S9176,2026-04-24,07:49 AM,Yamuna,Mess,07:15 AM,08:15 AM,0,0,0,0,409.65,54,26.61,Breakfast,0,0,1,8
S9177,2026-04-14,09:09 AM,Sarojini,Classroom,0,0,0,0,08:39 AM,11:08 AM,148.76,173,24.52,None,1,1,0,7
S9178,2026-05-01,12:26 AM,Sarojini,Outside,0,0,0,0,0,02:41 AM,347.05,143,9.69,None,0,0,0,9
S9179,2026-04-30,06:03 AM,Ganga,Outside,0,0,0,0,04:28 AM,08:53 AM,282.88,148,17.71,None,0,0,1,5
S9180,2026-05-01,02:43 AM,Yamuna,Outside,0,0,0,0,01:57 AM,05:35 AM,288.96,152,12.84,None,0,0,0,9
S9181,2026-04-26,01:59 PM,Sarojini,Mess,01:54 PM,02:17 PM,0,0,0,0,522.83,155,51.27,Lunch,0,0,1,6
S9182,2026-04-11,01:18 PM,Sarojini,Mess,01:05 PM,01:28 PM,0,0,0,0,368.78,93,36.04,Lunch,0,0,0,7
S9183,2026-04-10,02:20 AM,Rajendra,Outside,0,0,0,0,12:52 AM,04:38 AM,213.06,83,10.44,None,0,0,0,5
S9184,2026-04-26,03:29 PM,Sarojini,Classroom,0,0,0,0,03:09 PM,04:18 PM,226.34,137,15.18,None,1,0,1,4
S9185,2026-04-12,04:33 PM,Rajendra,Library,0,0,04:28 PM,05:50 PM,04:03 PM,06:13 PM,587.45,110,23.03,None,1,1,0,8
S9186,2026-04-25,09:06 AM,Rajendra,Classroom,0,0,0,0,08:43 AM,10:56 AM,371.45,107,8.5,None,1,1,1,8
S9187,2026-04-05,12:49 PM,Rajendra,Hostel,0,0,0,0,0,0,295.34,20,23.18,None,1,0,0,8
S9188,2026-04-21,02:21 PM,Ganga,Library,0,0,01:59 PM,07:52 PM,01:30 PM,08:03 PM,747.98,36,12.37,None,1,0,1,6
S9189,2026-04-29,02:04 PM,Azad,Mess,01:43 PM,02:10 PM,0,0,0,0,465.62,174,41.91,Lunch,1,0,1,4
S9190,2026-04-21,09:06 AM,Sarojini,Mess,08:58 AM,09:19 AM,0,0,0,0,532.71,174,53.31,Breakfast,1,1,1,6
S9191,2026-04-12,07:55 PM,Ganga,Library,0,0,06:42 PM,08:45 PM,06:30 PM,08:55 PM,778.51,177,31.92,None,0,0,0,9
S9192,2026-04-24,08:19 AM,Rajendra,Mess,08:03 AM,08:34 AM,0,0,0,0,395.77,31,41.84,Breakfast,0,0,1,5
S9193,2026-04-24,11:13 AM,Ganga,Hostel,0,0,0,0,0,0,395.06,160,40.08,None,0,0,1,4
S9194,2026-04-29,01:31 PM,Azad,Mess,01:03 PM,01:47 PM,0,0,0,0,396.08,90,38.33,Lunch,1,0,1,6
S9195,2026-04-29,04:20 AM,Ganga,Outside,0,0,0,0,02:22 AM,06:49 AM,155.1,18,1.9,None,0,0,1,4
S9196,2026-04-26,10:22 PM,Rajendra,Library,0,0,06:09 PM,11:59 PM,05:41 PM,11:59 PM,577.32,82,17.09,None,0,0,1,3
S9197,2026-04-18,04:23 PM,Sarojini,Outside,0,0,0,0,03:33 PM,05:38 PM,174.99,31,3.57,None,1,1,0,7
S9198,2026-04-01,07:48 PM,Sarojini,Library,0,0,07:13 PM,07:49 PM,06:53 PM,08:05 PM,652.39,39,16.61,None,0,0,0,7
S9199,2026-04-22,10:04 PM,Rajendra,Hostel,0,0,0,0,0,0,1105.62,106,17.69,None,0,0,1,3
S9200,2026-04-02,12:47 AM,Yamuna,Hostel,0,0,0,0,0,0,364.4,82,25.79,None,0,0,0,6
S9201,2026-04-19,10:46 AM,Sarojini,Hostel,0,0,0,0,0,0,261.65,145,36.49,None,1,1,0,8
S9202,2026-04-24,02:19 PM,Sarojini,Mess,02:08 PM,03:03 PM,0,0,0,0,535.83,87,28.42,Lunch,1,0,1,4
S9203,2026-04-02,10:06 PM,Sarojini,Mess,09:51 PM,10:17 PM,0,0,0,0,492.19,67,36.93,Dinner,0,0,0,6
S9204,2026-04-12,08:40 AM,Azad,Mess,08:36 AM,09:29 AM,0,0,0,0,580.86,86,39.14,Breakfast,0,0,0,8
S9205,2026-04-27,07:42 PM,Rajendra,Mess,07:19 PM,07:45 PM,0,0,0,0,419.07,140,55.81,Dinner,0,0,1,5
S9206,2026-04-17,10:31 AM,Rajendra,Mess,09:53 AM,10:34 AM,0,0,0,0,301.79,91,45.89,Breakfast,1,1,0,7
S9207,2026-04-12,03:44 AM,Sarojini,Hostel,0,0,0,0,0,0,340.59,166,38.19,None,0,0,0,6
S9208,2026-04-09,09:39 AM,Rajendra,Mess,09:32 AM,10:08 AM,0,0,0,0,557.02,155,42.99,Breakfast,0,0,0,6
S9209,2026-04-12,03:56 PM,Azad,Classroom,0,0,0,0,03:40 PM,05:40 PM,124.25,118,12.13,None,1,0,0,9
S9210,2026-04-13,12:09 PM,Rajendra,Mess,12:03 PM,12:50 PM,0,0,0,0,445.68,155,40.05,Lunch,0,0,0,7
S9211,2026-04-11,08:25 PM,Yamuna,Mess,07:48 PM,08:28 PM,0,0,0,0,429.56,91,48.26,Dinner,0,0,0,6
S9212,2026-04-12,11:45 AM,Sarojini,Library,0,0,11:18 AM,12:17 PM,10:59 AM,12:28 PM,1017.73,125,21.85,None,1,0,0,6
S9213,2026-04-30,06:13 PM,Ganga,Hostel,0,0,0,0,0,0,166.66,85,21.83,None,0,0,1,7
S9214,2026-04-08,07:36 PM,Ganga,Mess,07:11 PM,07:57 PM,0,0,0,0,412.35,143,40.9,Dinner,0,0,0,4
S9215,2026-04-10,03:34 PM,Yamuna,Library,0,0,02:09 PM,03:43 PM,01:56 PM,04:29 PM,833.15,11,13.07,None,0,0,0,7
S9216,2026-04-04,08:41 AM,Ganga,Mess,08:15 AM,08:45 AM,0,0,0,0,573.85,44,40.94,Breakfast,0,0,0,6
S9217,2026-04-08,02:25 PM,Yamuna,Mess,02:11 PM,02:37 PM,0,0,0,0,572.9,87,39.82,Lunch,1,0,0,7
S9218,2026-04-14,09:03 PM,Ganga,Library,0,0,07:45 PM,10:26 PM,07:35 PM,11:06 PM,685.88,105,21.08,None,0,0,0,7
S9219,2026-04-17,08:01 PM,Rajendra,Library,0,0,07:01 PM,08:04 PM,06:31 PM,08:21 PM,918.86,46,14.58,None,0,0,0,6
S9220,2026-04-11,11:21 PM,Sarojini,Outside,0,0,0,0,09:26 PM,11:59 PM,118.58,61,6.17,None,0,0,0,7
S9221,2026-04-16,08:05 PM,Ganga,Library,0,0,07:16 PM,09:14 PM,07:06 PM,09:40 PM,875.04,10,13.44,None,0,0,0,8
S9222,2026-04-27,07:28 AM,Ganga,Hostel,0,0,0,0,0,0,367.19,21,23.55,None,0,0,1,5
S9223,2026-04-16,07:53 PM,Azad,Mess,07:27 PM,07:57 PM,0,0,0,0,416.67,90,33.56,Dinner,0,0,0,8
S9224,2026-04-23,02:21 PM,Yamuna,Outside,0,0,0,0,01:02 PM,04:04 PM,352.26,198,20.39,None,1,0,1,5
S9225,2026-04-20,11:40 PM,Azad,Library,0,0,07:52 PM,11:59 PM,07:44 PM,11:59 PM,837.51,52,14.59,None,0,0,1,7
S9226,2026-04-04,01:43 PM,Azad,Hostel,0,0,0,0,0,0,206.78,200,46.07,None,1,0,0,6
S9227,2026-04-16,04:40 PM,Ganga,Hostel,0,0,0,0,0,0,264.86,33,18.79,None,1,1,0,10
S9228,2026-04-07,02:03 PM,Yamuna,Mess,01:47 PM,02:18 PM,0,0,0,0,434.77,69,33.49,Lunch,1,0,0,10
S9229,2026-05-01,01:39 PM,Sarojini,Mess,01:33 PM,02:00 PM,0,0,0,0,398.86,16,35.9,Lunch,0,0,0,7
S9230,2026-04-21,02:44 PM,Sarojini,Mess,02:18 PM,03:05 PM,0,0,0,0,512.37,47,38.39,Lunch,0,0,1,6
S9231,2026-04-05,10:20 PM,Azad,Library,0,0,09:27 PM,11:04 PM,09:04 PM,11:27 PM,641.16,106,20.36,None,0,0,0,6
S9232,2026-04-03,07:41 AM,Rajendra,Mess,07:18 AM,07:48 AM,0,0,0,0,535.42,80,42.91,Breakfast,0,0,0,6
S9233,2026-04-14,10:23 PM,Rajendra,Library,0,0,09:08 PM,11:12 PM,08:43 PM,11:41 PM,695.58,182,21.69,None,0,0,0,7
S9234,2026-04-08,04:56 PM,Yamuna,Library,0,0,04:52 PM,06:29 PM,04:35 PM,07:26 PM,801.66,138,16.95,None,0,0,0,7
S9235,2026-04-03,03:18 PM,Azad,Library,0,0,02:55 PM,04:32 PM,02:43 PM,05:26 PM,832.4,99,25.46,None,1,0,0,6
S9236,2026-04-24,09:14 AM,Rajendra,Mess,09:06 AM,09:28 AM,0,0,0,0,502.92,111,36.52,Breakfast,0,0,1,5
S9237,2026-04-09,09:03 PM,Azad,Library,0,0,08:24 PM,09:51 PM,07:57 PM,10:09 PM,740.18,176,26.72,None,0,0,0,6
S9238,2026-04-06,10:18 PM,Sarojini,Hostel,0,0,0,0,0,0,992.4,165,33.42,None,0,0,0,6
S9239,2026-04-10,08:37 PM,Yamuna,Library,0,0,08:31 PM,11:07 PM,08:10 PM,11:33 PM,837.91,199,37.47,None,0,0,0,7
S9240,2026-04-28,06:29 PM,Sarojini,Library,0,0,05:55 PM,11:59 PM,05:44 PM,11:59 PM,803.12,199,21.67,None,0,0,1,5
S9241,2026-05-01,01:08 PM,Yamuna,Mess,12:59 PM,01:35 PM,0,0,0,0,466.18,78,33.35,Lunch,1,0,0,8
S9242,2026-04-24,09:38 AM,Yamuna,Mess,09:35 AM,10:21 AM,0,0,0,0,298.39,151,58.71,Breakfast,1,1,1,4
S9243,2026-05-01,06:22 AM,Sarojini,Hostel,0,0,0,0,0,0,235.38,63,19.27,None,0,0,0,7
S9244,2026-04-27,04:30 PM,Yamuna,Library,0,0,01:08 PM,07:00 PM,12:41 PM,07:15 PM,927.17,128,23.06,None,0,0,1,7
S9245,2026-04-19,08:40 PM,Ganga,Outside,0,0,0,0,07:58 PM,10:20 PM,262.28,35,3.72,None,0,0,0,7
S9246,2026-04-15,08:16 PM,Yamuna,Library,0,0,06:39 PM,08:49 PM,06:20 PM,09:35 PM,540.8,101,17.53,None,0,0,0,6
S9247,2026-04-08,07:56 PM,Rajendra,Library,0,0,07:38 PM,10:04 PM,07:31 PM,10:28 PM,623.93,28,9.13,None,0,0,0,9
S9248,2026-04-08,07:25 AM,Ganga,Mess,07:05 AM,07:35 AM,0,0,0,0,424.56,97,49.36,Breakfast,0,0,0,7
S9249,2026-04-20,12:46 PM,Ganga,Mess,12:26 PM,01:20 PM,0,0,0,0,593.47,142,39.82,Lunch,1,0,1,5
S9250,2026-04-15,01:58 PM,Rajendra,Mess,01:09 PM,02:02 PM,0,0,0,0,207.52,54,45.72,Lunch,1,0,0,8
S9251,2026-04-17,10:06 PM,Yamuna,Mess,09:50 PM,10:23 PM,0,0,0,0,476.49,71,36.48,Dinner,0,0,0,8
S9252,2026-04-18,01:03 PM,Sarojini,Mess,12:59 PM,01:29 PM,0,0,0,0,620.01,19,30.92,Lunch,1,0,0,7
S9253,2026-04-25,05:23 AM,Azad,Outside,0,0,0,0,04:49 AM,07:28 AM,396.46,118,6.12,None,0,0,1,6
S9254,2026-04-04,07:47 PM,Azad,Library,0,0,07:38 PM,09:13 PM,07:09 PM,09:40 PM,708.88,49,20.48,None,0,0,0,5
S9255,2026-04-18,10:19 PM,Rajendra,Library,0,0,09:58 PM,11:03 PM,09:31 PM,11:59 PM,943.18,137,22.21,None,0,0,0,3
S9256,2026-04-20,12:14 PM,Rajendra,Mess,12:14 PM,12:43 PM,0,0,0,0,559.66,25,34.46,Lunch,0,0,1,6
S9257,2026-04-23,01:51 PM,Azad,Library,0,0,09:57 AM,05:47 PM,09:42 AM,05:59 PM,545.56,198,37.22,None,0,0,1,4
S9258,2026-04-10,12:44 AM,Rajendra,Hostel,0,0,0,0,0,0,310.08,192,40.38,None,0,0,0,15
S9259,2026-04-03,11:06 PM,Yamuna,Library,0,0,10:45 PM,11:59 PM,10:29 PM,11:59 PM,820.55,76,18.49,None,0,0,0,6
S9260,2026-05-01,09:23 AM,Sarojini,Mess,09:01 AM,09:27 AM,0,0,0,0,307.91,39,43.01,Breakfast,0,0,0,9
S9261,2026-04-10,12:48 PM,Azad,Library,0,0,12:25 PM,02:43 PM,12:14 PM,03:01 PM,714.17,28,11.76,None,1,0,0,7
S9262,2026-04-11,06:05 PM,Ganga,Library,0,0,05:23 PM,07:20 PM,04:57 PM,08:05 PM,620.0,167,22.91,None,0,0,0,7
S9263,2026-04-15,07:09 PM,Yamuna,Library,0,0,06:33 PM,07:15 PM,06:16 PM,08:13 PM,839.67,42,11.8,None,0,0,0,7
S9264,2026-04-18,02:59 PM,Yamuna,Mess,02:49 PM,03:46 PM,0,0,0,0,334.31,14,37.4,Lunch,1,0,0,8
S9265,2026-04-19,08:35 PM,Sarojini,Mess,08:23 PM,08:46 PM,0,0,0,0,245.49,73,36.43,Dinner,0,0,0,6
S9266,2026-04-19,03:30 PM,Azad,Library,0,0,03:15 PM,04:26 PM,03:03 PM,04:59 PM,850.39,113,24.09,None,1,0,0,8
S9267,2026-04-13,08:53 AM,Ganga,Mess,08:40 AM,09:05 AM,0,0,0,0,511.7,37,36.09,Breakfast,0,0,0,7
S9268,2026-04-23,10:20 AM,Ganga,Mess,09:55 AM,10:47 AM,0,0,0,0,383.09,173,48.73,Breakfast,1,1,1,6
S9269,2026-04-13,07:09 PM,Ganga,Library,0,0,06:26 PM,08:28 PM,06:09 PM,08:52 PM,805.01,146,21.82,None,0,0,0,12
S9270,2026-04-20,06:48 AM,Ganga,Hostel,0,0,0,0,0,0,221.96,116,32.35,None,0,0,1,7
S9271,2026-04-11,09:11 AM,Rajendra,Mess,08:49 AM,09:17 AM,0,0,0,0,454.7,167,58.94,Breakfast,1,1,0,4
S9272,2026-04-22,09:48 AM,Sarojini,Mess,09:30 AM,09:55 AM,0,0,0,0,446.58,19,39.98,Breakfast,0,0,1,6
S9273,2026-04-02,02:01 PM,Yamuna,Library,0,0,01:24 PM,02:05 PM,12:59 PM,03:02 PM,960.88,95,22.76,None,0,0,0,6
S9274,2026-04-21,05:26 PM,Yamuna,Library,0,0,04:07 PM,09:45 PM,04:02 PM,10:00 PM,554.39,195,33.7,None,0,0,1,4
S9275,2026-04-24,07:37 PM,Ganga,Library,0,0,01:48 PM,08:36 PM,01:24 PM,09:17 PM,856.5,181,33.42,None,0,0,1,3
